Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,60,3:34,16,0,4,7,18,0,4,11,2,0,2,7,9,8,no,11,4,0,2,3,3,4,0
3,52,3:09,8,-2,4,5,33,0,4,0,2,0,3,9,8,6,no,12,6,0,0,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:18,12,-2,8,15,6,0,7,14,3,0,1,4,15,5,yes,1,1,0,2,3,4,4,1
2,59,3:27,0,-6,1,10,7,36,2,9,3,0,5,15,2,0,no,12,2,8,1,0,2,1,1
3,52,3:54,15,-1,2,3,30,0,0,3,3,1,1,4,6,8,no,14,6,0,1,4,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:05,16,0,6,7,9,1,0,21,3,0,0,6,14,6,no,13,2,1,3,3,2,3,1
2,47,4:15,0,-2,1,3,21,18,6,0,3,1,6,12,5,4,no,9,4,4,0,2,4,2,0
3,40,5:13,0,-2,5,5,23,0,3,6,3,2,1,8,7,4,no,10,5,0,0,2,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,4:25,0,-6,4,3,0,55,8,7,3,1,4,26,12,0,no,9,0,9,1,0,5,0,1
2,67,4:00,10,-2,3,7,46,0,3,0,2,0,1,20,21,4,no,11,9,0,0,2,1,3,1
3,56,5:12,17,-1,9,10,0,0,0,21,3,1,1,9,22,8,no,12,0,0,3,4,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,4:57,16,0,7,7,22,0,5,12,2,1,3,11,8,7,no,11,4,0,2,2,5,2,0
2,51,3:26,8,-2,5,20,0,16,4,0,4,0,3,9,14,3,no,8,0,5,0,2,2,3,2
3,45,4:37,0,-4,0,5,25,10,0,9,3,0,3,12,10,1,no,10,5,2,2,1,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:38,13,-1,2,10,16,0,5,16,3,1,1,20,4,6,yes,3,3,0,2,4,3,2,0
2,55,2:07,11,-3,9,7,28,0,3,0,3,0,3,2,26,7,no,13,6,0,0,3,3,2,1
3,54,4:04,3,-5,0,3,9,31,0,13,2,2,4,10,2,5,no,14,2,7,2,2,0,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:12,9,-3,3,5,32,0,6,10,3,0,3,10,8,3,no,10,7,0,0,2,3,3,0
2,62,4:37,0,-6,3,3,0,62,0,0,2,2,5,12,6,0,no,14,0,10,1,0,2,2,1
3,60,3:21,18,0,4,7,13,0,2,16,3,1,1,4,12,7,no,13,2,0,2,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,4:19,9,-3,2,7,12,13,0,7,3,0,0,2,8,6,no,13,2,3,2,3,0,4,1
2,45,2:54,18,0,1,8,5,9,4,0,2,3,5,13,0,7,no,8,2,3,0,4,4,0,0
3,42,2:58,0,-6,8,3,24,0,6,7,2,3,0,2,9,0,no,9,5,0,1,0,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,5:24,9,-3,8,10,27,0,2,5,3,0,3,6,17,3,no,12,6,0,1,2,2,3,1
2,53,2:48,0,-6,1,7,8,43,0,0,3,1,4,12,9,0,no,13,1,8,1,0,0,3,1
3,49,3:31,18,0,1,5,9,0,0,16,2,2,1,12,4,9,no,10,2,0,2,5,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,4:06,18,0,6,10,18,0,3,17,3,0,1,10,8,4,no,12,4,0,2,3,2,3,1
2,60,4:53,4,-4,4,15,30,0,5,6,3,0,1,6,15,1,yes,1,6,0,1,1,1,5,1
3,53,3:39,5,-5,2,3,0,48,0,0,2,1,4,13,6,3,yes,2,0,8,0,1,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,7:17,9,-1,5,7,30,0,2,9,3,0,1,2,14,3,no,13,5,0,2,2,2,3,1
2,60,5:42,0,-6,3,10,12,34,0,7,3,0,4,12,3,0,no,12,3,6,2,0,2,1,1
3,45,5:58,14,0,5,5,8,0,5,8,3,2,0,13,10,9,no,10,2,0,0,4,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,5:20,17,0,6,3,19,0,6,21,2,0,0,6,18,5,no,14,4,0,3,3,1,6,1
2,59,2:23,9,-2,3,3,28,10,8,0,3,0,3,13,2,4,no,9,6,1,1,2,5,2,0
3,51,3:28,0,-6,2,0,0,55,0,0,2,2,6,12,11,3,no,13,0,10,0,1,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:59,0,-5,5,3,0,58,0,7,3,1,4,22,28,2,no,9,0,8,2,1,1,2,3
2,56,4:48,12,-1,4,10,27,1,3,0,3,0,2,22,16,8,no,12,5,1,0,4,2,3,0
3,55,6:06,12,-2,1,5,23,0,0,16,2,1,2,14,14,5,no,10,5,0,3,3,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:26,3,-5,4,20,22,0,7,6,4,0,2,8,8,2,no,8,4,0,1,1,3,2,3
2,57,3:54,12,-1,3,5,19,0,4,15,2,0,0,7,12,5,no,10,4,0,2,3,2,4,1
3,52,5:41,11,-2,1,7,14,16,0,5,3,0,5,14,9,7,no,13,4,3,2,3,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:15,16,0,2,7,16,10,0,6,2,0,1,12,8,8,no,11,3,2,2,3,2,4,0
2,48,5:12,0,-4,4,5,28,1,3,11,3,0,1,11,14,1,no,10,6,1,2,1,2,2,1
2,48,3:48,8,-2,4,5,7,26,0,0,2,1,4,13,14,6,no,12,1,6,0,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,6:00,6,-4,7,10,20,0,3,24,3,0,0,22,26,4,no,12,4,0,3,2,2,3,1
2,57,3:25,11,-2,4,2,14,28,0,0,1,1,5,18,21,7,no,14,2,7,0,3,2,3,0
3,52,7:01,9,-2,3,3,0,25,8,6,3,2,3,17,10,6,no,9,0,3,2,3,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:27,18,0,2,5,19,0,0,16,3,1,1,5,8,7,no,10,4,0,1,4,0,3,2
2,52,4:21,9,-3,3,7,12,16,3,5,3,0,2,7,7,3,no,13,2,3,2,2,3,3,0
3,48,5:33,0,-6,3,3,18,18,6,6,1,1,8,5,2,0,no,9,4,5,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:02,11,-1,4,7,19,0,5,10,2,0,1,15,7,5,no,11,4,0,2,2,5,3,0
2,55,3:51,0,-3,2,2,6,48,0,0,1,2,6,18,12,3,no,12,1,8,1,2,0,2,1
3,42,5:48,10,-1,9,5,17,0,2,0,2,2,2,6,20,9,no,10,4,0,0,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:48,16,0,2,0,6,26,4,0,0,0,4,11,12,8,no,11,2,5,1,4,4,2,0
2,51,4:50,5,-3,2,10,30,4,3,0,3,2,5,24,3,4,no,12,7,2,0,2,1,1,0
3,49,2:32,3,-3,9,5,19,0,3,13,3,0,0,7,27,3,no,10,3,0,2,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:22,11,-3,2,15,14,0,7,13,3,0,1,10,9,4,yes,1,3,0,2,2,2,5,1
2,44,2:31,12,-2,7,2,8,17,0,0,1,0,2,6,16,8,no,12,1,5,0,4,1,4,2
3,41,2:25,4,-4,2,5,23,0,0,11,3,4,5,9,0,3,no,10,6,0,1,2,2,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:12,18,0,5,7,12,0,5,15,2,0,2,6,11,9,no,11,3,0,2,4,1,5,1
2,61,3:02,8,-3,0,3,10,43,0,0,1,1,10,8,4,7,yes,1,2,9,0,3,0,0,2
3,46,4:20,0,-5,8,10,20,1,7,5,3,0,4,11,10,3,no,12,4,1,1,1,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:19,16,0,5,7,24,0,7,6,2,0,2,9,10,7,no,11,5,0,1,3,5,2,0
2,51,2:44,5,-3,3,2,8,21,0,15,1,1,3,12,16,4,no,14,1,6,2,2,0,4,2
3,49,3:43,3,-3,2,0,16,31,0,0,0,1,4,15,10,3,no,8,3,6,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:56,17,-1,5,20,6,0,5,10,4,0,2,11,14,8,no,8,1,0,2,4,5,2,0
2,51,5:40,7,-2,2,3,18,18,0,5,3,1,3,10,12,5,no,9,4,4,1,3,1,2,1
3,43,4:41,0,-5,2,5,14,25,2,0,2,0,5,18,13,2,no,12,3,5,1,1,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:26,17,-1,0,5,26,0,0,14,2,0,3,7,8,6,no,10,6,0,2,3,0,3,2
2,53,3:50,10,-2,4,3,14,16,8,0,3,0,6,8,2,5,no,9,3,3,0,3,5,2,0
3,42,3:25,0,-6,2,3,6,33,0,4,1,0,7,4,9,3,yes,6,1,8,1,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:11,5,-3,4,5,0,55,0,0,2,0,7,8,7,4,no,12,0,10,0,2,1,2,1
2,53,4:33,16,0,3,7,14,0,2,11,2,1,2,14,11,10,no,11,4,0,2,4,2,2,1
3,52,6:00,3,-3,4,15,30,0,3,0,3,0,1,9,13,3,yes,1,5,0,0,2,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:30,5,-1,7,10,22,9,0,0,3,0,6,8,10,6,no,12,5,3,0,3,2,1,1
2,50,2:33,10,0,3,7,10,0,8,12,2,0,3,16,9,9,no,11,3,0,2,3,4,4,0
3,42,2:39,0,-2,6,3,23,10,2,0,2,2,3,11,16,3,no,9,4,3,0,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:11,17,-1,5,10,10,10,0,8,3,0,4,12,14,8,no,12,2,4,1,4,0,3,1
2,53,3:24,5,-5,1,7,32,13,0,0,3,0,4,8,11,3,no,13,7,4,0,1,0,3,0
3,48,4:29,5,-3,4,10,11,0,4,17,3,1,3,7,2,2,yes,3,2,0,2,2,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:51,8,-2,4,2,6,36,0,0,1,1,8,5,9,7,no,12,1,8,0,3,1,2,1
2,53,4:56,10,0,2,10,8,10,5,8,3,0,3,14,6,7,yes,2,1,2,1,4,5,1,1
3,50,5:04,1,-5,2,13,29,0,0,10,3,1,4,8,12,1,no,8,7,0,1,1,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:13,18,0,5,7,8,10,3,14,3,0,1,8,9,7,no,13,1,3,2,4,2,3,0
2,49,3:32,6,-4,2,5,23,10,0,7,3,0,1,4,11,4,no,10,5,3,0,2,2,2,1
3,40,3:24,3,-5,1,3,22,1,3,12,1,2,2,15,7,2,no,9,5,1,2,1,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:42,13,-3,4,20,21,1,0,5,4,0,1,9,22,5,no,8,3,1,1,2,1,5,1
2,57,3:30,8,-1,2,5,23,0,3,17,3,2,2,13,5,4,no,10,5,0,1,3,1,2,1
3,48,9:28,1,-4,3,10,7,21,0,10,3,0,5,10,5,4,no,12,2,6,1,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:09,17,0,0,20,23,0,0,5,4,0,4,11,8,6,no,8,5,0,1,3,2,3,0
2,57,3:33,8,-4,1,2,8,36,0,6,1,1,6,14,9,5,no,12,2,8,1,2,2,1,0
3,53,8:32,1,-4,11,3,19,13,10,0,3,1,2,12,20,4,no,9,3,3,0,2,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,7:23,10,-2,2,7,24,0,3,17,3,0,1,6,4,4,no,13,5,0,3,3,1,3,0
2,52,3:31,17,-1,2,5,17,0,0,12,3,0,4,4,8,11,no,10,4,0,1,5,3,2,0
3,46,4:03,0,-6,4,5,10,33,0,0,2,0,4,8,6,0,no,12,2,8,0,0,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,4:03,0,0,3,7,28,0,0,11,3,0,1,6,14,6,no,13,5,0,2,3,1,4,0
2,41,5:02,0,0,4,8,19,0,10,0,2,0,3,6,4,6,no,8,5,0,0,3,4,4,0
3,41,5:22,0,0,0,10,0,31,0,0,3,0,3,11,5,6,yes,2,0,6,0,3,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:56,18,0,7,5,20,0,3,7,3,1,1,6,9,7,no,10,4,0,0,4,3,3,0
2,57,3:59,0,-5,1,0,19,31,0,11,0,1,4,8,7,0,no,12,3,7,2,0,1,2,2
3,46,4:59,8,-3,1,20,13,0,0,7,4,2,3,5,3,5,no,8,4,0,1,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,5:41,11,-1,1,5,16,0,2,18,3,1,1,9,6,8,no,10,4,0,2,4,1,2,1
2,48,6:01,10,-1,3,7,26,0,3,0,2,0,3,12,9,9,no,11,5,0,0,3,3,3,2
3,47,5:04,0,-3,6,7,11,9,3,14,3,0,1,6,12,3,no,13,2,3,2,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:18,17,-1,5,5,6,0,3,24,3,0,0,6,11,8,no,10,1,0,3,4,2,3,2
2,54,3:36,5,-5,0,3,8,31,0,12,3,2,6,13,7,5,no,9,2,6,2,2,1,1,2
3,52,4:11,5,-3,6,3,33,0,8,0,1,0,3,5,6,3,no,11,6,0,0,2,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:44,14,-2,6,0,28,0,4,18,0,0,3,6,20,6,no,8,6,0,2,3,3,4,0
2,64,3:04,0,-6,2,3,10,38,0,17,3,0,3,6,12,0,no,14,2,8,2,0,1,3,2
3,59,3:33,13,-1,1,3,15,13,8,7,3,1,0,26,6,4,no,9,3,3,1,3,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:44,9,-2,3,10,15,0,2,17,3,2,2,22,5,4,no,12,2,0,2,3,4,2,0
2,53,3:09,0,-6,8,20,24,0,7,0,4,1,2,11,20,0,no,8,6,0,0,0,3,4,0
3,48,3:15,17,0,6,7,10,2,0,6,2,1,0,10,18,8,no,11,2,2,1,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:02,15,0,3,7,29,0,3,11,2,0,1,16,10,6,no,11,5,0,1,3,3,4,0
2,54,3:01,0,-6,3,3,6,40,0,8,3,0,4,6,17,3,no,9,2,6,2,1,0,3,3
3,51,3:32,9,-2,1,2,9,17,2,13,1,2,4,10,5,5,no,14,2,5,2,3,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:35,15,0,5,10,10,0,0,16,3,1,3,13,12,10,no,12,2,0,2,5,3,2,0
2,55,2:59,8,-3,5,3,5,34,3,0,3,2,5,13,17,7,no,9,1,6,0,3,3,1,1
3,50,2:20,1,-5,6,20,14,0,8,6,4,2,1,12,9,1,no,8,3,0,1,1,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:32,11,-1,2,3,28,0,4,17,1,0,2,18,9,4,no,11,6,0,2,2,4,3,0
2,59,3:03,0,-3,4,3,0,55,0,0,3,1,4,9,18,3,no,14,0,10,0,2,1,2,2
3,56,2:11,10,-1,4,5,25,0,3,10,3,1,1,10,10,6,no,10,5,0,0,3,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:08,18,0,5,7,24,0,3,0,3,1,2,2,5,9,no,13,4,0,0,5,2,2,1
2,40,3:01,4,-4,2,5,6,0,4,23,2,0,0,10,7,3,no,10,1,0,4,2,4,4,1
3,34,2:56,5,-5,2,3,15,10,4,0,3,0,2,5,5,6,no,14,4,3,0,2,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:58,9,-3,2,5,24,0,2,26,2,0,2,6,10,3,no,10,5,0,3,2,3,2,1
2,56,4:32,16,-2,4,3,7,25,3,0,3,2,5,9,6,7,no,14,2,6,0,3,3,2,0
3,50,2:56,2,-4,2,3,17,26,0,4,3,0,5,14,13,2,no,9,3,6,1,2,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:01,0,-6,2,10,0,50,0,10,3,0,6,10,14,0,yes,6,0,10,1,0,2,2,0
2,63,3:48,9,-3,8,10,28,0,7,4,3,0,1,26,17,3,no,12,5,0,1,2,3,4,0
3,62,3:21,18,0,3,3,21,1,0,16,3,1,1,13,18,6,no,14,5,1,2,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:55,13,0,2,5,14,0,8,17,3,0,0,17,7,6,no,10,3,0,1,4,5,1,1
2,59,3:05,9,-2,0,7,27,0,0,18,3,0,1,12,11,6,no,13,5,0,3,3,0,3,1
3,56,2:56,0,-6,6,3,6,43,4,0,2,1,4,11,22,0,no,14,1,9,0,0,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:34,12,-1,8,7,19,0,3,12,3,1,1,8,11,5,no,13,4,0,2,3,2,3,0
2,53,3:42,14,-1,0,10,17,13,0,0,3,0,4,6,4,6,yes,3,3,5,0,3,1,2,1
3,45,3:03,0,-6,3,20,15,0,7,6,4,1,2,7,6,0,no,8,3,0,1,0,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:20,9,-3,3,3,6,48,0,0,2,0,5,7,18,3,no,14,2,8,1,2,1,4,0
2,61,3:20,18,0,3,5,6,4,3,22,3,2,3,23,9,7,no,10,1,2,2,4,2,0,2
3,60,5:16,0,-6,4,3,35,1,7,16,3,1,4,10,13,0,no,9,7,0,2,0,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:25,10,-2,7,5,22,1,8,7,3,1,3,14,10,7,no,10,4,1,0,3,5,1,0
2,57,5:39,8,-2,6,3,12,26,4,0,2,0,4,8,23,6,no,14,3,6,0,3,1,4,1
3,44,3:46,6,-2,1,0,19,0,0,20,2,4,1,16,5,5,no,13,4,0,3,3,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:54,18,0,4,20,6,0,0,9,4,1,0,8,17,7,no,8,1,0,1,4,1,4,2
2,57,3:05,8,-4,3,5,21,0,7,17,3,0,3,15,6,5,no,10,5,0,2,2,4,2,0
3,46,2:29,1,-5,1,3,18,26,2,0,3,0,3,8,8,1,no,9,3,5,0,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:05,12,-2,8,3,17,0,7,16,2,0,2,6,15,6,no,14,4,0,2,3,4,3,2
2,55,3:30,0,-6,3,10,14,25,3,6,3,0,3,17,4,0,no,12,2,6,1,0,3,3,0
3,47,4:09,15,-1,2,0,10,9,0,12,2,1,3,6,10,8,no,13,2,3,2,4,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:01,1,-5,7,3,6,43,3,7,3,1,7,7,17,1,no,14,1,9,1,1,2,1,2
2,58,4:05,8,-4,4,10,35,1,4,0,3,0,5,12,8,2,no,12,8,1,0,1,1,4,0
3,54,2:51,18,0,2,3,9,10,3,9,3,1,1,12,6,7,no,9,2,2,1,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:05,0,-6,1,3,15,48,3,0,2,1,7,10,6,0,no,14,4,9,0,0,3,1,0
2,58,3:45,9,-2,10,10,22,0,9,0,3,0,0,12,13,3,no,12,4,0,0,2,3,6,0
3,55,2:39,17,0,2,7,16,0,0,13,3,1,0,5,8,8,no,13,3,0,2,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,1:59,17,-1,0,3,0,43,0,0,1,1,6,14,3,8,no,9,0,9,0,4,1,1,1
2,54,3:03,10,-2,1,5,13,0,0,27,2,0,1,6,8,4,no,10,2,0,4,3,2,2,3
3,50,2:50,0,-6,5,15,31,0,5,0,3,0,3,5,14,0,yes,1,6,0,0,0,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:18,18,0,2,7,15,10,2,6,2,0,4,14,6,9,no,11,3,3,1,4,2,2,1
2,45,3:26,0,-6,4,15,10,0,2,20,3,1,3,12,18,0,yes,1,3,0,3,0,4,2,2
3,43,2:53,9,-3,5,5,21,0,0,6,3,2,0,8,10,5,no,10,3,0,0,3,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,4:21,17,-1,3,3,26,0,3,18,2,0,2,11,15,8,no,14,5,0,2,4,3,3,1
2,59,3:45,10,-2,3,10,0,31,0,7,3,0,4,13,8,4,no,12,0,6,2,3,2,2,0
3,51,2:17,0,-6,2,7,22,26,0,0,3,1,4,8,9,0,no,13,5,6,0,0,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,2:40,2,-4,8,10,13,4,6,8,3,1,2,8,9,2,no,12,3,2,1,2,3,2,1
2,47,4:18,14,-2,2,7,19,0,0,7,2,1,2,9,6,9,no,11,4,0,1,3,3,4,0
3,46,3:06,11,-3,5,7,18,0,3,5,3,1,0,5,7,7,no,13,3,0,1,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:54,1,-5,5,10,12,16,6,8,3,0,4,16,6,1,no,12,3,4,1,1,2,3,1
2,50,4:03,8,-3,7,3,10,13,0,12,2,1,3,3,21,4,no,14,2,5,2,2,1,3,2
3,50,5:38,15,0,2,3,21,4,5,0,3,1,4,15,7,7,no,9,4,1,0,4,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:41,16,-2,2,3,0,26,0,17,3,0,3,16,16,7,no,9,0,5,2,3,1,2,3
2,61,3:00,9,-2,1,5,30,0,2,16,3,0,3,7,8,3,no,10,7,0,1,2,2,3,0
3,52,2:58,1,-4,2,20,25,4,4,0,4,1,3,14,13,1,no,8,5,2,0,1,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:09,14,-2,6,7,22,0,8,6,3,0,3,4,8,6,no,13,4,0,1,3,5,2,0
2,59,5:16,13,-1,1,5,23,0,2,16,3,1,4,6,2,4,no,10,6,0,1,3,1,2,1
3,47,4:55,0,-6,1,8,4,28,0,12,2,1,5,10,10,0,no,8,1,7,2,0,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:00,9,-3,7,15,20,0,8,4,3,0,3,4,10,3,yes,1,4,0,1,2,5,3,0
2,57,4:18,0,-6,0,3,6,31,0,23,3,0,4,4,6,0,no,9,1,6,3,0,0,3,3
3,54,2:55,18,0,2,3,18,13,0,0,1,1,3,16,8,9,no,11,3,4,0,4,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:28,16,0,5,7,21,1,6,0,3,0,0,6,11,8,no,13,4,1,0,4,2,3,1
2,47,3:39,0,-4,3,20,8,0,0,20,4,1,2,9,6,4,no,8,2,0,3,2,4,2,0
3,38,6:27,8,-2,0,3,19,10,0,0,2,1,4,4,2,6,no,14,5,4,0,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:35,18,0,4,7,23,0,0,5,2,3,1,16,10,8,no,11,5,0,1,3,1,2,1
2,50,2:48,8,-3,3,20,12,1,0,9,4,0,1,13,16,6,no,8,2,1,1,3,3,3,1
3,44,2:38,0,-5,11,10,18,0,10,0,3,1,3,12,15,4,no,12,4,0,0,2,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:34,16,0,4,3,25,0,7,4,1,0,3,5,10,6,yes,4,5,0,1,3,4,3,1
2,56,3:26,0,-2,2,3,5,48,0,0,2,2,6,8,6,4,no,9,1,9,0,2,1,0,3
3,47,4:10,0,-2,6,10,17,1,3,12,3,0,1,7,4,4,no,12,3,1,2,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:00,10,-3,4,10,22,4,0,7,3,0,3,16,17,6,no,12,5,2,1,2,1,4,0
2,53,5:38,5,-1,2,5,20,0,3,19,3,1,4,10,8,4,no,10,5,0,2,3,3,1,0
3,48,3:51,3,-2,5,7,13,10,3,9,3,0,1,14,15,4,no,13,2,3,1,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:38,18,0,4,5,30,0,3,4,3,0,2,5,10,7,no,10,6,0,0,4,2,2,1
2,55,2:43,0,-6,2,3,8,48,0,0,3,1,3,8,11,0,no,9,1,8,0,0,2,3,2
3,51,3:47,9,-3,0,20,11,0,4,10,4,0,2,16,8,4,no,8,3,0,2,2,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:54,0,-5,2,3,7,64,0,0,3,1,5,16,10,0,no,9,2,9,1,0,1,1,2
2,59,2:29,8,-3,7,10,16,0,3,18,3,0,2,10,16,5,no,12,3,0,3,2,3,3,1
3,56,2:46,18,0,2,10,23,0,3,0,3,0,0,12,12,9,yes,4,4,0,0,4,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:33,18,0,4,5,30,0,3,9,3,0,2,6,15,5,no,10,5,0,0,4,2,3,1
2,55,2:42,5,-3,3,3,4,36,3,4,3,1,6,7,8,3,no,9,1,7,1,1,3,1,2
3,50,3:08,0,-4,3,10,14,18,0,9,3,0,3,19,9,0,no,12,3,4,2,0,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:51,17,-1,6,7,27,0,4,10,3,0,0,4,19,8,no,13,5,0,1,4,1,4,0
2,63,4:15,0,-5,3,10,0,55,0,0,3,1,6,10,2,2,no,12,0,10,0,1,1,0,2
3,57,4:48,7,-2,5,5,10,0,8,24,3,0,1,13,6,5,no,10,2,0,2,3,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:59,16,-2,4,3,17,0,3,19,1,0,2,11,11,8,no,11,3,0,2,3,6,3,0
2,53,5:03,10,-2,0,3,24,18,0,0,2,1,5,8,5,4,no,14,6,5,0,3,0,2,1
3,45,2:15,1,-5,2,5,10,21,0,11,3,0,4,5,8,1,no,10,2,6,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:26,0,-4,1,2,15,48,0,0,1,1,6,6,7,1,no,14,4,9,0,1,0,2,1
2,46,4:21,8,-1,2,10,17,0,0,10,3,0,1,6,4,6,yes,3,3,0,2,3,2,3,2
3,45,2:43,13,0,6,8,11,0,7,0,2,2,0,9,10,9,yes,1,2,0,0,4,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:42,14,-2,8,7,24,0,3,9,3,0,1,8,13,7,no,13,5,0,1,3,2,4,0
2,62,2:54,13,-1,3,3,27,0,4,13,3,0,3,10,13,6,no,14,5,0,2,4,4,2,1
3,54,3:40,0,-6,2,3,0,55,0,0,3,5,4,10,2,0,no,9,0,9,0,0,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:43,17,0,3,3,27,0,5,8,1,1,2,10,6,6,no,11,5,0,1,3,4,2,1
2,61,3:24,0,-6,5,0,0,55,0,7,0,1,5,8,13,0,yes,1,0,9,2,0,1,2,3
3,53,3:34,9,-2,1,5,22,0,3,15,3,0,3,7,6,5,no,10,5,0,1,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:33,15,0,3,5,15,0,3,13,3,1,4,10,12,10,no,10,3,0,1,5,3,1,1
