Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
1,58,3:46,14,-2,9,10,4,0,0,23,3,1,0,2,4,4,no,12,1,0,3,2,1,5,2
2,53,2:25,11,-2,5,5,25,0,5,4,3,0,2,16,8,7,no,10,5,0,0,3,4,2,1
3,49,2:41,11,-2,3,3,15,13,0,6,2,0,3,8,11,9,no,14,3,4,1,4,3,3,0
4,45,3:41,0,-5,7,3,20,2,12,6,2,0,2,4,13,0,no,9,5,2,1,0,5,3,2
5,44,2:45,5,-2,0,20,13,0,0,8,4,2,0,10,4,3,no,8,2,0,1,3,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:14,14,-1,3,10,23,0,0,10,3,1,0,8,15,7,yes,3,4,0,1,3,1,4,1
2,51,2:54,14,0,4,10,10,0,6,7,3,0,1,4,6,11,yes,4,3,0,1,4,4,3,0
3,50,4:33,3,-3,0,3,25,0,0,22,3,0,0,13,6,3,no,14,5,0,3,2,3,3,2
4,44,4:16,0,-6,4,3,5,25,6,7,1,0,4,4,10,0,yes,5,1,7,1,0,1,4,3
5,39,3:16,8,-1,5,0,13,0,7,7,2,1,1,8,0,8,no,13,3,0,1,4,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:01,8,-2,9,10,8,0,10,14,3,1,0,12,14,5,no,12,1,0,2,2,2,4,3
2,52,2:41,15,-1,5,5,16,0,8,4,3,0,3,8,2,10,no,10,3,0,0,5,5,1,1
3,48,3:06,10,-2,8,15,9,0,0,8,3,0,2,3,20,11,yes,1,2,0,1,4,4,4,0
4,45,4:30,1,-5,9,3,6,31,0,0,3,1,0,11,16,1,no,9,1,5,1,1,3,3,2
5,42,4:11,7,-3,2,7,18,0,2,9,2,3,1,20,2,8,no,11,4,0,1,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:41,17,0,3,3,12,1,3,14,2,0,2,8,14,11,no,14,3,1,2,5,3,3,1
2,48,3:01,1,-3,0,0,17,31,2,0,2,0,2,10,2,1,no,13,3,7,0,1,2,2,1
3,47,3:27,8,-2,6,20,15,0,0,0,4,0,0,6,20,9,no,8,3,0,0,4,3,3,1
4,46,5:38,8,-4,6,10,9,4,7,6,3,0,1,10,6,5,yes,3,2,2,1,2,4,4,0
5,41,6:25,5,-2,1,3,20,10,0,4,2,1,3,14,6,4,yes,5,5,3,1,2,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:17,16,-1,2,5,23,1,4,13,3,0,1,14,6,7,no,10,4,1,1,3,3,1,2
2,56,3:47,0,-4,5,10,4,25,3,13,3,0,4,6,16,0,yes,2,1,5,2,0,1,5,1
3,49,4:19,18,0,8,7,9,0,2,5,2,2,0,13,6,7,no,11,2,0,1,3,4,4,0
4,49,5:17,5,-2,3,15,15,1,3,9,3,1,1,10,12,3,yes,1,4,0,2,1,2,3,2
5,45,2:37,1,-5,8,10,21,0,3,7,3,0,1,12,15,6,no,12,4,0,1,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:58,17,-1,5,7,11,0,0,18,3,2,0,6,12,8,no,13,2,0,2,4,2,2,1
2,56,4:04,9,0,6,5,22,0,3,11,3,1,2,14,10,6,no,10,5,0,1,3,4,1,0
3,56,4:34,8,-1,3,20,9,0,7,10,4,0,0,22,12,6,no,8,2,0,1,3,3,3,2
4,53,3:30,2,-4,8,3,22,0,8,14,3,0,2,8,20,2,no,14,5,0,2,2,4,4,1
5,52,2:46,0,-6,4,0,6,48,0,0,0,3,6,10,6,2,no,11,1,8,1,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:51,18,0,4,7,23,0,0,12,2,0,2,14,16,10,no,11,5,0,2,4,2,3,0
2,62,3:35,15,-1,5,7,17,0,7,12,3,0,2,12,4,5,no,13,4,0,2,3,4,2,0
3,61,4:39,4,-4,3,3,0,55,0,0,1,1,7,8,12,4,no,9,0,10,0,2,1,2,1
4,59,3:31,3,-5,8,5,8,0,5,35,3,0,0,2,22,4,no,10,1,0,3,2,1,5,3
5,42,4:04,5,-5,4,10,15,10,3,0,3,2,2,24,6,6,no,12,3,3,0,2,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,3:38,6,-3,2,15,10,0,12,7,3,0,0,20,1,4,yes,1,2,0,1,2,5,3,2
2,46,3:32,11,-2,9,7,4,13,4,0,3,0,2,0,23,12,no,13,1,4,0,5,1,4,0
3,46,4:36,11,-1,3,7,18,0,3,5,2,2,2,13,4,8,no,11,4,0,1,3,2,3,1
4,42,3:12,1,-3,6,5,15,0,0,18,3,1,1,1,15,4,no,10,4,0,2,2,2,3,1
5,39,2:37,8,-2,4,10,14,0,0,5,3,1,0,11,2,6,no,12,2,0,1,3,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:01,16,-1,2,7,32,0,0,0,2,0,1,12,4,10,no,11,6,0,0,4,2,2,2
2,55,2:43,8,-2,5,7,19,0,3,15,3,1,0,2,4,6,no,13,4,0,2,3,2,3,0
3,43,6:49,1,-4,6,10,12,9,3,6,3,1,4,4,18,4,yes,7,3,3,1,2,2,3,1
4,42,5:13,8,-3,4,20,5,0,8,0,4,3,0,19,4,5,no,8,2,0,0,2,4,3,0
5,41,4:47,7,-2,4,3,6,9,6,8,1,0,2,6,13,8,no,9,1,2,2,4,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,4:05,17,0,1,20,15,0,0,17,4,1,0,12,12,6,no,8,3,0,2,4,1,3,0
2,64,3:36,18,0,6,10,16,0,5,9,3,0,0,12,7,6,no,12,4,0,1,3,2,5,0
3,62,2:43,0,-6,3,0,6,55,4,0,1,0,8,2,4,0,no,13,1,10,0,0,4,1,1
4,55,3:13,9,-2,5,7,14,0,8,14,2,0,1,8,5,5,no,11,3,0,2,2,3,6,0
5,44,3:57,0,-6,12,3,14,4,9,8,3,1,0,12,18,3,no,9,3,1,1,1,5,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,5:18,18,0,3,10,15,0,6,20,3,0,1,24,10,6,no,12,4,0,2,3,2,3,1
2,59,4:13,18,0,6,5,8,0,3,19,3,1,1,3,6,7,no,10,2,0,2,4,3,2,1
3,57,3:25,0,-5,2,3,18,36,3,0,3,1,6,14,10,0,no,9,4,7,0,0,1,2,2
4,56,3:23,0,-6,4,3,19,31,0,5,3,0,3,6,14,0,no,14,3,7,1,0,3,3,1
5,46,3:28,8,-3,4,20,11,0,0,6,4,0,1,2,9,5,no,8,2,0,1,2,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,4:00,13,-2,2,0,12,48,0,0,0,1,7,10,10,5,no,12,2,9,0,2,0,2,2
2,52,3:31,1,-4,8,7,20,0,12,8,2,0,3,10,11,2,no,11,4,0,1,0,6,4,1
3,52,4:11,13,0,0,5,8,0,0,26,3,1,0,12,8,9,no,10,2,0,3,5,1,1,2
4,43,3:30,1,-4,9,3,15,0,0,19,2,1,1,13,16,4,no,9,3,0,3,2,4,2,2
5,43,4:10,8,-2,3,15,15,0,4,0,3,0,2,14,14,9,yes,1,3,0,0,4,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:14,8,-2,5,7,6,34,3,0,3,0,4,8,12,5,no,13,1,6,1,3,2,2,0
2,53,5:04,17,0,3,5,12,0,5,11,3,2,1,17,6,6,no,10,3,0,1,3,4,2,0
3,53,3:15,17,0,3,3,8,0,8,14,1,0,1,2,0,9,no,11,2,0,2,4,3,4,2
4,51,3:42,0,-6,6,3,13,18,3,14,3,1,3,6,7,0,no,9,2,4,2,0,3,2,3
5,39,5:15,0,-4,4,0,29,10,0,0,0,1,4,10,18,1,no,12,6,4,0,1,1,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,3:22,18,0,3,7,16,0,3,30,3,0,0,17,8,5,no,13,4,0,3,3,3,2,0
2,58,3:02,0,-6,5,3,20,26,10,0,3,0,1,10,11,0,no,9,3,5,0,0,4,2,3
3,54,4:19,18,0,4,10,12,0,3,7,3,2,0,4,6,9,yes,4,3,0,1,4,2,3,0
4,53,4:07,0,-6,6,20,19,0,4,10,4,1,0,6,6,0,no,8,4,0,1,0,3,5,0
5,48,4:53,9,-3,6,10,0,21,0,5,3,0,2,4,10,4,no,12,0,6,1,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:44,16,-1,6,7,7,16,0,9,3,0,2,4,20,9,no,13,1,4,2,4,1,2,1
2,58,2:33,17,0,6,5,12,0,3,15,3,0,0,15,13,10,no,10,2,0,1,5,4,2,1
3,56,3:25,0,-5,1,3,6,48,3,0,3,0,4,22,9,0,no,9,1,8,0,0,3,2,2
4,47,3:33,9,-2,6,7,17,0,3,7,2,2,1,16,17,7,no,11,4,0,1,3,2,3,1
5,43,6:28,1,-5,9,10,25,0,3,0,3,2,4,12,10,4,no,12,6,0,0,2,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:42,3,-3,6,10,20,16,0,6,3,0,3,12,16,3,no,12,3,4,1,2,0,4,1
2,58,2:43,0,-6,5,3,15,25,9,7,3,0,3,8,7,0,no,9,3,3,2,0,3,3,3
3,58,3:55,16,0,0,15,13,0,2,12,3,0,3,12,8,11,yes,1,3,0,2,5,2,3,0
4,51,3:37,14,-1,3,0,4,31,0,0,0,3,5,10,4,4,no,14,1,7,0,2,2,2,1
5,42,3:57,9,-2,9,10,0,0,7,9,3,2,1,3,10,5,yes,4,0,0,1,2,6,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:34,12,-2,7,7,19,0,3,13,2,0,3,8,14,5,no,11,3,0,2,2,6,3,0
2,56,4:15,10,-2,4,20,11,0,7,6,4,0,0,18,10,7,no,8,2,0,1,4,4,3,0
3,47,3:44,14,0,4,7,18,0,0,4,3,0,1,8,11,12,no,13,4,0,1,5,1,3,1
4,47,4:56,5,-3,3,3,14,25,0,0,2,0,3,8,18,9,no,14,4,6,0,4,0,3,1
5,46,3:57,0,-6,8,5,9,0,13,17,3,2,1,17,6,0,no,10,3,0,2,0,4,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:36,18,0,6,10,24,0,3,0,3,0,1,15,18,9,no,12,4,0,0,5,2,3,1
2,59,2:49,12,-1,6,7,8,0,4,23,3,1,1,8,10,5,no,13,2,0,3,3,4,2,0
3,55,4:17,13,-1,4,7,23,1,2,6,2,0,1,8,6,9,no,11,5,1,1,3,2,3,1
4,54,5:34,0,-6,5,3,9,38,5,0,3,3,5,22,12,0,no,9,2,7,0,0,3,2,1
5,31,3:03,0,-5,4,20,3,0,0,9,4,2,0,8,15,7,no,8,1,0,1,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:36,1,-5,1,2,10,48,2,0,1,2,5,12,7,1,no,14,2,9,0,1,1,2,1
2,58,5:34,17,0,5,10,18,0,3,5,3,0,0,16,15,8,no,12,3,0,1,5,2,3,1
3,58,2:15,11,-2,2,15,16,0,0,16,3,0,2,19,14,5,yes,1,4,0,2,2,4,2,1
4,56,5:34,5,-4,5,3,4,26,4,13,3,0,3,15,20,6,no,9,1,4,3,2,4,2,1
5,50,3:08,9,-2,8,5,22,0,3,5,3,1,1,4,10,5,no,10,4,0,0,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:37,14,0,11,7,24,0,3,0,3,2,1,2,20,9,no,13,4,0,0,4,1,4,0
2,54,3:46,0,-6,1,3,5,43,0,8,2,1,4,12,12,0,no,14,2,9,1,0,0,3,2
3,53,3:09,12,-1,5,7,8,1,0,21,2,0,1,14,23,9,no,11,2,0,4,3,3,4,0
4,51,3:55,12,-2,2,5,19,0,4,11,3,1,1,26,4,5,no,10,4,0,1,3,5,1,0
5,43,2:54,0,-3,6,10,15,0,7,8,3,1,0,17,12,3,no,12,3,0,1,2,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3:40,14,0,7,3,21,4,6,18,3,0,2,8,18,4,no,9,5,1,2,2,3,3,1
2,57,4:57,0,-3,6,20,12,0,9,13,4,0,0,22,17,1,no,8,2,0,2,1,3,5,1
3,56,4:25,0,-6,0,0,12,50,0,0,1,0,7,9,4,0,no,10,2,10,0,0,2,1,2
4,54,4:29,17,0,1,5,20,4,0,7,2,0,1,14,7,11,no,12,4,2,1,5,1,3,0
5,50,5:16,8,-2,8,3,4,16,5,8,3,1,3,13,20,6,no,14,1,3,2,3,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:37,12,-2,2,7,27,0,2,7,3,2,1,20,12,6,no,13,5,0,1,3,2,2,0
2,52,6:20,11,-3,1,3,5,26,3,6,3,2,4,18,4,7,no,14,1,6,1,3,3,2,0
3,49,4:36,15,-1,2,7,2,13,0,11,2,0,0,18,9,9,no,11,1,3,3,3,2,2,2
4,40,4:50,2,-4,8,10,9,1,3,11,3,1,0,10,15,5,no,12,2,1,2,3,2,3,1
5,36,3:57,5,-5,10,3,18,5,0,0,2,2,3,6,32,8,no,9,3,3,0,3,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:37,13,-3,4,3,0,48,0,0,2,2,4,13,18,5,no,14,0,8,1,2,1,2,1
2,53,3:55,16,-1,6,5,19,0,0,8,3,1,0,8,16,8,no,10,3,0,0,4,2,2,3
3,53,3:05,4,-3,5,13,18,0,0,16,3,0,0,14,8,3,no,8,4,0,2,2,4,3,0
4,53,3:18,1,-5,4,10,17,26,0,0,3,0,3,16,14,4,no,12,3,6,0,2,1,3,0
5,48,3:35,10,-2,3,7,9,0,9,12,2,0,0,12,7,7,no,11,2,0,2,3,3,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:15,0,-4,6,15,24,0,3,12,3,0,0,7,15,0,yes,1,5,0,2,0,3,3,2
2,55,4:23,12,-2,8,5,2,0,7,23,3,0,1,10,10,8,no,10,1,0,2,4,4,3,1
3,54,3:25,5,-3,8,10,30,0,4,0,3,0,2,8,15,3,no,12,7,0,0,1,4,2,1
4,49,2:48,12,-2,6,7,16,0,5,5,2,1,1,16,14,8,no,11,3,0,1,3,3,5,0
5,45,4:01,12,-2,0,3,7,25,0,0,3,1,3,24,11,10,no,9,1,5,0,5,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:38,16,0,7,5,14,0,3,18,3,3,1,9,6,4,no,10,3,0,1,2,3,3,0
2,60,3:50,18,0,2,7,16,0,2,15,2,0,0,14,4,8,no,11,3,0,2,4,3,4,0
3,59,3:47,0,-5,3,3,17,26,0,15,2,0,1,4,12,0,no,14,3,5,3,0,2,3,2
4,46,4:28,0,-5,12,10,0,25,4,0,3,1,4,4,11,0,no,12,0,6,0,0,2,4,2
5,44,6:13,9,-3,2,7,27,2,0,0,3,0,2,10,8,6,no,13,6,2,0,3,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:59,16,-1,1,3,8,36,0,0,1,0,7,8,6,7,yes,7,2,8,0,3,1,2,1
2,48,4:02,16,0,8,3,16,0,5,0,1,2,4,8,16,10,no,11,4,0,0,4,4,2,1
3,48,5:01,1,-4,6,10,19,0,4,12,3,0,1,10,14,3,yes,5,4,0,2,2,2,3,2
4,39,4:25,3,-4,5,3,32,0,0,0,1,1,1,7,8,5,yes,3,6,0,0,2,3,4,1
5,37,4:30,6,-3,1,20,2,0,4,7,4,3,1,14,3,7,no,8,1,0,1,3,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,4:48,18,0,5,5,18,0,3,20,3,0,1,20,17,9,no,10,3,0,1,5,3,3,0
2,61,3:29,0,-4,2,5,10,48,0,0,2,1,5,14,7,1,no,12,2,9,0,1,0,2,1
3,50,3:19,0,-5,5,3,0,13,3,31,3,0,1,11,15,5,no,9,0,3,4,2,3,2,3
4,48,3:38,6,-2,8,7,24,0,5,0,3,1,2,4,8,7,no,13,5,0,0,3,4,2,0
5,45,3:22,16,-1,4,7,13,0,0,6,2,1,1,2,4,10,no,11,3,0,1,3,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:23,14,-1,3,10,24,0,0,7,3,0,0,8,18,7,yes,7,5,0,1,4,2,3,1
2,54,4:01,2,-4,5,3,9,31,0,8,3,1,1,6,18,1,no,9,2,5,2,1,0,3,3
3,53,5:30,7,-2,0,3,12,16,4,13,1,0,4,14,8,5,no,11,3,4,2,3,1,4,0
4,50,5:01,13,-3,4,20,12,0,4,0,4,1,1,23,6,8,no,8,2,0,0,3,5,3,0
5,50,4:34,8,-4,3,10,15,10,0,8,3,0,1,5,6,5,yes,6,3,3,1,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,2:50,10,-2,4,3,14,0,4,17,2,0,0,2,10,8,yes,6,3,0,2,4,2,4,1
2,50,4:40,13,-2,0,3,0,36,0,0,2,3,6,11,2,9,no,14,0,7,1,4,2,1,0
3,49,4:44,12,-1,11,7,9,0,7,4,2,1,1,10,14,8,no,11,2,0,1,3,5,3,1
4,49,4:34,6,-4,0,5,32,10,0,0,2,0,4,12,2,4,no,12,7,4,0,2,0,3,0
5,43,4:11,3,-5,9,5,16,0,6,9,3,1,0,9,16,2,no,10,3,0,1,1,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:40,3,-4,0,3,0,48,0,13,3,0,2,8,4,2,no,14,0,8,2,1,2,3,2
2,59,4:16,14,0,2,7,33,0,3,0,3,0,2,6,5,8,no,13,7,0,0,4,2,2,0
3,55,4:33,8,-2,3,5,19,0,0,22,2,1,0,8,14,5,no,10,3,0,3,3,0,3,3
4,52,3:37,10,-3,7,7,21,0,4,6,2,0,1,4,10,8,no,11,6,0,1,2,3,4,0
5,50,4:28,5,-3,1,3,6,38,0,0,3,0,3,12,5,2,no,9,1,7,0,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,5:24,18,0,3,3,32,0,0,13,3,0,2,17,18,8,no,14,7,0,1,4,2,4,0
2,59,3:27,4,-4,4,3,25,0,0,27,1,1,0,14,21,4,no,11,4,0,3,2,1,4,2
3,53,6:30,5,-5,6,7,13,13,3,11,3,1,2,20,21,6,no,13,3,4,1,2,2,2,0
4,53,5:13,0,-6,1,3,0,55,0,0,1,1,6,10,8,3,yes,1,0,9,1,1,0,2,3
5,47,6:13,18,0,3,3,5,0,8,10,1,0,4,9,2,14,yes,2,1,0,1,7,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,4:11,18,0,4,7,14,0,3,21,3,0,1,15,9,8,no,13,3,0,3,4,3,1,1
2,57,4:57,13,0,5,5,16,0,6,12,2,0,0,4,2,6,no,10,4,0,1,3,3,4,1
3,48,4:29,0,-5,5,3,7,31,0,7,3,0,4,3,17,6,no,9,1,6,1,2,2,3,2
4,47,4:32,8,-3,4,3,18,0,5,12,1,0,2,10,12,7,yes,4,3,0,2,3,3,5,1
5,37,4:08,0,-5,2,5,14,21,0,0,2,0,2,14,6,0,no,12,4,6,0,0,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:02,11,-1,2,7,26,0,2,16,2,1,2,15,4,6,no,11,6,0,2,2,2,3,0
2,60,6:02,13,-1,2,5,10,26,5,0,2,0,4,15,2,4,no,12,2,5,1,3,5,0,0
3,53,3:50,0,-5,7,5,18,13,0,15,3,0,1,4,27,1,no,10,3,4,1,1,1,3,2
4,48,4:30,13,-3,2,7,0,16,0,13,3,0,2,16,9,8,no,13,0,5,2,3,3,2,0
5,45,5:27,6,-3,7,3,10,13,4,5,3,0,0,8,16,7,no,9,2,3,1,3,2,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:47,18,0,7,7,13,0,6,16,3,0,0,8,12,6,no,13,2,0,2,4,3,3,1
2,65,5:09,3,-5,0,3,0,64,0,0,3,0,5,6,2,2,no,14,0,10,1,1,1,4,1
3,53,5:01,6,-3,0,3,16,16,0,15,3,0,2,12,2,4,no,9,3,3,2,2,3,1,3
4,52,5:14,16,0,5,7,24,0,0,0,2,3,2,14,11,9,no,11,6,0,0,3,1,3,0
5,45,4:42,0,-5,12,5,10,0,3,20,3,4,1,9,22,1,no,10,2,0,2,1,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:10,0,-5,4,3,8,48,0,0,3,0,4,4,9,4,no,9,1,7,1,2,3,2,1
2,56,3:26,17,0,4,10,12,0,5,8,3,0,0,16,17,8,yes,4,2,0,1,3,2,5,2
3,55,5:03,18,0,0,5,13,0,3,16,3,1,3,11,0,7,no,10,3,0,1,4,3,2,1
4,51,4:06,8,-2,2,0,26,10,0,7,0,0,3,10,16,6,no,12,5,3,1,3,0,4,2
5,49,5:24,0,-6,8,20,5,2,6,14,4,1,0,9,8,0,no,8,1,2,2,0,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,4:20,17,0,3,20,12,0,4,14,4,0,0,6,5,5,no,8,2,0,2,3,3,3,1
2,64,5:01,18,0,6,7,22,0,2,9,2,1,2,14,14,6,no,11,5,0,1,3,2,2,2
3,59,4:30,0,-4,3,5,0,55,0,0,2,1,5,18,8,0,no,12,0,9,1,0,1,2,2
4,48,5:20,5,-3,2,5,27,0,0,12,2,0,1,9,4,3,no,10,6,0,2,1,5,2,0
5,44,5:49,0,-5,8,3,18,4,10,6,2,0,0,0,16,1,no,14,4,2,1,1,2,6,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:08,0,-5,2,2,10,48,0,5,1,1,9,5,8,3,no,14,2,9,1,1,1,3,0
2,54,3:28,11,-1,6,10,5,16,7,0,3,1,3,18,2,4,no,12,1,5,0,2,4,0,2
3,54,4:31,9,-1,3,5,20,0,6,12,3,0,3,11,3,6,no,10,4,0,1,3,3,2,2
4,47,3:27,5,-3,8,20,6,0,5,6,4,0,2,3,22,9,no,8,1,0,1,3,4,5,0
5,45,5:01,9,0,1,7,9,13,0,6,3,0,2,8,10,9,no,13,2,4,1,4,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:26,0,-6,4,3,5,48,0,10,2,1,4,9,6,0,no,14,1,9,1,0,2,3,1
2,57,4:17,13,-1,10,10,19,0,6,0,3,0,0,4,16,6,no,12,3,0,0,4,3,4,1
3,56,4:48,13,-3,0,20,22,0,4,0,4,0,4,15,2,8,no,8,6,0,0,3,4,1,0
4,54,5:35,17,0,3,7,14,0,0,13,2,0,1,6,10,8,no,11,3,0,2,3,1,6,1
5,53,4:29,1,-4,3,3,0,38,3,9,3,1,2,12,12,1,no,9,0,6,2,1,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,6:06,12,-1,2,7,11,10,3,19,3,0,2,10,6,5,no,13,2,3,3,3,2,2,0
2,59,4:37,17,0,9,3,10,0,10,10,1,0,0,8,14,9,no,11,2,0,1,3,5,5,1
3,49,6:18,0,-6,2,3,25,18,0,7,3,0,5,8,9,0,no,14,7,5,1,0,2,1,2
4,48,4:04,0,-4,7,20,10,0,7,8,4,0,3,8,17,7,no,8,3,0,1,3,4,3,0
5,48,4:26,13,-1,1,10,15,10,0,0,3,0,0,16,4,9,no,12,2,3,0,4,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:59,14,0,1,13,19,0,0,8,3,1,1,9,8,6,no,8,4,0,1,3,1,4,1
2,50,7:51,4,-2,3,10,21,10,4,0,3,0,2,16,8,3,yes,7,4,3,0,2,3,4,0
3,47,5:03,10,-4,8,7,4,0,3,19,3,1,0,8,14,8,no,13,1,0,3,3,3,4,0
4,43,5:15,0,-6,10,5,21,0,11,2,3,0,3,4,9,2,no,10,5,0,0,1,5,1,3
5,42,5:54,13,-1,3,3,8,13,3,0,3,2,2,4,2,6,no,9,2,3,0,3,1,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,7:06,11,-1,8,10,23,0,6,0,3,0,2,4,8,7,yes,7,4,0,0,3,5,3,1
2,57,3:43,9,-3,3,5,23,0,3,17,3,0,2,10,5,3,no,10,5,0,2,2,3,2,1
3,55,4:33,0,-5,3,0,0,36,4,17,1,1,3,2,5,0,no,13,0,8,2,0,1,3,2
4,49,4:36,13,0,5,10,11,0,5,5,3,0,0,9,11,7,yes,4,2,0,1,3,3,5,1
5,35,5:50,1,-3,4,10,10,13,0,0,3,1,3,12,8,7,no,12,2,4,0,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:39,18,0,3,10,11,0,0,13,3,1,1,10,10,7,yes,4,3,0,2,3,2,4,0
2,54,6:05,6,-2,7,10,11,10,3,9,3,0,1,10,8,7,no,12,2,3,1,3,3,1,2
3,52,4:45,11,-2,6,8,18,0,3,8,2,0,0,6,18,7,yes,1,4,0,1,3,3,3,2
4,47,4:58,1,-5,1,3,2,36,4,5,1,2,3,14,5,1,yes,2,1,8,1,1,1,1,2
5,41,5:19,3,-4,2,10,25,1,4,0,3,0,1,8,7,6,yes,7,5,1,0,3,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:54,18,0,4,7,2,0,0,25,2,1,0,8,1,11,no,11,1,0,3,4,2,5,0
2,56,7:01,5,-2,3,3,9,38,0,0,2,1,6,4,10,3,no,14,3,7,1,1,0,4,1
3,52,5:12,8,-1,13,10,5,0,12,5,3,0,1,18,13,7,no,12,1,0,1,3,7,2,1
4,51,5:06,0,-4,3,7,30,5,3,7,3,0,2,8,1,0,no,13,6,3,1,0,3,2,0
5,49,5:12,5,-3,6,5,29,0,0,7,3,1,2,10,23,10,no,10,5,0,0,4,0,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,4:25,6,-3,3,3,18,31,3,6,3,0,6,23,18,4,no,14,3,6,2,2,3,2,0
2,53,5:00,16,-1,2,3,20,0,0,13,2,1,0,13,16,11,no,9,4,0,2,5,2,2,2
3,50,3:48,0,-2,0,15,26,0,3,8,3,0,3,10,4,4,yes,1,6,0,1,2,2,3,1
4,43,4:24,1,-1,6,0,6,31,0,0,1,0,4,2,20,4,no,13,1,7,0,2,1,4,2
5,37,3:54,7,-3,4,7,4,1,4,13,2,1,0,24,14,8,no,11,1,1,2,2,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:54,18,0,2,7,29,0,4,8,2,0,1,12,4,6,no,11,6,0,1,3,2,4,0
2,55,4:49,9,-2,3,20,0,10,0,15,4,0,1,9,19,3,no,8,0,3,3,2,2,4,0
3,51,4:34,0,-6,6,10,10,16,7,8,3,0,2,16,7,0,no,12,3,5,1,0,3,1,2
4,49,5:07,0,-6,5,3,21,26,0,0,3,3,2,6,12,0,no,9,3,5,0,0,1,3,2
5,47,5:07,17,0,6,7,10,2,5,0,3,1,2,5,6,8,no,13,2,2,0,4,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:21,0,-5,4,10,0,55,0,0,3,1,5,12,7,0,no,12,0,10,0,0,2,2,0
2,60,5:33,17,0,3,7,24,0,0,9,3,0,0,4,12,9,no,13,5,0,1,4,1,4,0
3,53,4:00,13,-1,9,3,13,0,6,10,2,2,0,10,16,7,no,9,2,0,1,4,5,4,0
4,48,5:05,0,-5,2,15,16,0,4,16,3,0,1,14,7,4,yes,1,3,0,2,2,2,4,2
