Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
6,43,4:30,10,-3,0,3,4,16,6,7,3,1,3,16,4,9,no,9,1,3,1,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:52,18,0,7,7,4,0,4,29,2,0,0,7,18,7,no,11,1,0,3,3,3,4,2
2,60,5:54,9,-2,7,3,24,10,9,0,3,0,5,10,12,6,no,9,5,2,0,3,6,1,0
3,47,4:34,0,-6,3,5,24,0,7,14,3,1,0,15,7,0,no,10,6,0,1,0,4,2,1
4,45,3:28,14,-1,5,13,8,0,6,0,3,0,1,8,12,11,no,8,1,0,0,5,2,4,3
5,42,4:38,11,-3,0,7,18,1,0,8,3,1,2,10,2,9,no,13,4,1,1,4,2,2,0
6,38,3:09,1,-5,8,10,13,0,4,7,3,1,1,9,8,4,no,12,3,0,1,2,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,2:40,0,-6,2,0,2,76,0,7,0,0,7,6,5,0,no,12,1,11,2,0,2,1,1
2,74,3:27,18,0,7,7,28,0,6,8,3,0,2,7,16,3,no,13,6,0,1,2,3,3,0
3,51,5:52,9,-2,8,3,18,0,0,15,1,0,0,10,24,9,yes,7,3,0,2,4,2,6,0
4,50,4:48,0,-6,4,3,18,4,11,16,3,1,1,26,10,0,no,9,4,1,2,0,5,2,3
5,46,2:41,12,-1,5,7,8,0,8,7,2,1,3,7,4,10,no,11,2,0,1,4,4,4,0
6,43,3:57,13,-1,3,5,14,1,3,5,3,1,1,12,9,11,no,10,3,1,0,5,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:23,11,-1,8,10,27,0,0,8,3,1,1,7,14,5,yes,3,4,0,1,3,4,2,0
2,59,3:00,17,0,3,2,16,0,8,13,1,0,3,7,5,6,no,14,4,0,2,3,5,3,1
3,58,3:20,17,0,11,7,3,0,11,9,3,0,1,2,19,11,no,13,1,0,1,5,4,4,0
4,54,4:50,0,-4,5,3,17,16,8,9,2,0,4,10,8,1,no,9,4,3,2,1,3,2,3
5,45,3:32,0,-6,1,2,0,36,0,12,1,1,5,10,4,2,no,12,0,8,2,1,2,2,1
6,37,3:20,5,-3,3,7,19,0,6,0,2,1,0,18,4,9,no,11,4,0,0,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:14,18,0,4,7,23,0,3,5,3,0,0,0,10,7,no,13,4,0,1,4,2,3,1
2,53,3:10,17,0,6,7,8,0,2,13,2,1,1,14,12,10,no,11,2,0,2,4,2,4,1
3,50,2:43,5,-4,0,0,6,43,0,0,0,3,6,12,0,3,no,14,2,9,0,1,0,1,2
4,48,3:30,3,-4,6,10,26,0,3,4,3,0,1,6,8,2,yes,3,5,0,1,1,5,2,1
5,48,4:58,8,-2,3,15,0,0,10,14,3,1,0,12,11,6,yes,1,0,0,2,3,2,4,3
6,47,2:28,0,-5,10,10,17,0,6,9,3,1,3,3,6,1,no,12,3,0,1,1,6,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:36,0,-5,3,5,0,55,0,9,2,1,5,9,7,0,no,12,0,10,1,0,1,1,2
2,58,4:19,17,0,6,7,26,0,2,0,2,1,3,4,11,8,no,11,6,0,0,3,2,3,1
3,53,2:47,17,0,2,20,10,0,4,0,4,0,0,9,11,8,no,8,2,0,0,4,3,4,1
4,51,2:48,8,-3,4,5,13,0,7,17,3,0,2,10,9,4,no,10,3,0,2,2,5,2,1
5,44,3:07,3,-3,3,3,27,0,0,11,2,1,1,12,8,6,no,9,6,0,2,3,2,3,1
6,37,2:50,5,-3,8,7,7,4,3,6,3,0,0,10,8,7,no,13,1,1,2,3,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:56,17,0,8,20,9,0,4,8,4,2,1,4,10,6,no,8,2,0,1,3,2,4,0
2,49,3:02,1,-4,4,10,31,0,0,7,3,1,2,18,8,1,no,12,7,0,1,1,2,2,1
3,47,2:39,8,-3,9,10,15,0,8,0,3,0,2,10,16,7,yes,3,3,0,0,3,5,3,1
4,47,2:26,0,-6,5,3,4,26,6,9,3,0,2,1,11,5,no,9,1,4,2,2,2,3,3
5,45,4:04,12,-2,3,7,7,1,3,14,2,0,0,11,7,8,no,11,1,1,2,3,3,5,1
6,34,2:43,12,-1,3,7,11,0,2,0,3,3,0,14,6,10,no,13,2,0,0,5,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:36,6,-4,3,7,30,0,0,13,3,1,0,4,10,6,no,13,5,0,2,3,1,3,0
2,54,2:02,9,0,9,7,19,0,10,0,2,0,3,7,12,8,no,11,4,0,0,3,6,2,1
3,54,3:20,9,-2,6,3,0,31,0,7,2,1,2,8,14,7,no,14,0,7,1,3,2,3,1
4,48,5:04,14,-1,1,5,10,13,0,6,2,1,2,13,6,9,no,10,2,3,2,4,2,2,0
5,46,2:36,6,-1,7,10,0,0,8,16,3,1,2,12,6,8,no,12,0,0,2,4,4,4,0
6,42,2:23,0,-6,6,20,14,0,8,0,4,2,1,11,7,3,no,8,3,0,0,1,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,2:44,16,0,3,10,9,0,3,34,3,1,0,18,9,4,no,12,2,0,4,2,2,3,1
2,63,3:07,12,-1,4,5,15,0,6,22,3,0,1,7,10,8,no,10,2,0,2,4,2,2,3
3,59,3:18,0,-5,1,3,10,50,0,0,2,1,7,6,6,0,no,14,3,10,0,0,1,3,0
4,58,2:53,13,-1,8,7,18,0,5,8,3,2,1,4,10,4,no,13,4,0,1,3,2,3,0
5,56,2:53,0,-5,9,3,13,18,9,9,3,1,1,14,18,0,no,9,3,4,1,0,4,1,3
6,43,3:02,10,-3,9,7,11,0,9,0,2,1,2,9,5,9,no,11,2,0,0,3,7,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:11,16,-1,6,20,0,0,14,5,4,0,2,8,10,7,no,8,0,0,1,3,6,4,0
2,60,2:47,13,-1,6,7,18,0,0,17,2,1,0,12,14,9,no,11,4,0,2,4,3,2,0
3,57,3:13,9,-3,0,3,30,18,0,0,2,0,2,10,8,4,no,14,6,4,1,2,1,2,2
4,53,5:13,13,-3,5,0,7,31,0,0,2,0,5,10,21,10,no,13,1,7,0,4,1,2,1
5,45,2:56,0,-5,2,10,22,1,0,15,3,3,3,12,8,0,yes,2,6,0,2,0,0,4,0
6,44,5:51,2,-4,7,5,17,1,9,7,3,0,1,15,6,6,no,10,3,1,0,3,5,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:07,15,-1,4,3,14,9,0,15,3,0,3,6,20,4,no,9,4,2,2,2,1,3,2
2,56,3:23,9,-2,5,7,23,0,6,8,3,1,1,12,12,3,no,13,5,0,1,2,3,3,0
3,55,3:05,3,-5,1,10,6,36,4,0,3,0,6,14,0,2,no,12,2,8,0,1,1,1,2
4,51,3:42,18,0,2,7,19,0,5,0,2,0,3,8,2,13,no,11,3,0,0,5,5,2,1
5,50,3:13,0,-6,5,20,11,0,4,16,4,1,0,16,10,0,no,8,2,0,2,0,4,4,1
6,47,2:37,8,-3,7,10,14,0,3,8,3,0,0,4,16,11,yes,3,2,0,1,5,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:16,17,0,5,7,20,0,3,17,3,0,0,2,5,6,no,13,4,0,2,3,3,3,0
2,61,3:43,11,0,0,7,20,0,0,23,2,0,0,14,4,6,no,11,4,0,3,2,2,3,2
3,51,3:36,13,-2,5,3,11,10,5,6,2,0,3,0,11,8,no,14,2,3,1,3,2,5,1
4,50,2:37,0,-5,2,3,9,31,10,0,3,0,6,12,2,3,no,9,2,6,0,1,6,0,2
5,48,2:27,0,-4,4,20,19,0,4,5,4,0,0,4,12,1,no,8,3,0,1,1,2,4,3
6,41,2:55,4,-2,6,5,11,0,3,14,3,1,2,4,2,6,no,10,4,0,1,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,8:34,18,0,0,3,23,4,4,8,3,0,2,18,8,6,no,9,5,1,1,3,5,0,2
2,55,4:00,9,-1,0,5,22,0,0,20,3,0,0,11,6,5,no,10,4,0,2,3,2,3,1
3,52,3:53,0,-6,6,10,0,36,0,6,3,0,5,8,9,3,no,12,0,8,1,1,1,2,2
4,51,2:34,13,0,9,7,9,4,9,0,3,1,2,2,11,8,no,13,2,1,1,4,4,2,0
5,51,4:48,0,-6,8,15,17,0,11,6,3,0,0,12,15,2,yes,1,3,0,1,1,4,4,2
6,37,4:48,9,-2,1,3,8,18,0,0,2,1,1,6,8,6,no,14,1,5,0,3,2,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:20,14,-1,3,7,27,1,3,0,3,1,2,6,7,6,no,13,6,1,0,3,1,3,0
2,53,4:20,3,-4,9,10,12,1,0,22,3,0,0,6,17,4,no,12,3,1,3,2,3,2,1
3,53,3:11,17,0,2,3,6,10,5,10,2,1,2,22,11,9,no,9,1,2,2,5,3,2,2
4,50,4:11,8,-4,1,2,12,31,0,0,1,1,5,10,2,5,no,14,3,7,0,2,1,2,2
5,49,3:55,1,-3,11,7,16,0,12,5,2,0,1,10,14,3,no,11,3,0,1,1,7,3,1
6,46,3:16,2,-3,1,8,6,26,0,6,2,0,4,5,8,4,no,8,1,6,1,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:26,8,-2,7,7,23,0,9,6,2,0,2,11,15,5,no,11,4,0,1,2,5,2,2
2,58,5:03,13,-2,6,2,18,16,5,0,1,0,4,11,13,7,no,14,3,4,0,4,5,2,0
3,58,4:15,13,-2,0,5,5,28,0,9,3,0,5,12,6,8,no,10,1,7,0,3,2,1,1
4,54,5:20,3,-3,4,13,15,0,7,15,3,0,1,10,10,3,no,8,3,0,2,2,3,4,1
5,48,3:10,8,-3,4,7,8,10,7,7,3,0,1,10,8,7,no,13,2,3,1,3,2,4,0
6,43,3:41,6,-3,5,10,16,0,0,9,3,0,1,10,12,7,no,12,5,0,1,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:17,12,0,8,3,18,1,7,8,1,1,4,6,12,4,no,11,4,0,2,2,5,2,1
2,51,2:51,17,0,10,5,9,0,7,3,3,1,2,7,14,8,no,10,2,0,1,4,4,2,1
3,49,4:02,0,-6,6,7,28,0,3,11,3,1,0,6,6,0,no,13,5,0,2,0,4,3,0
4,47,4:40,10,-2,5,3,11,9,4,7,3,3,3,7,9,4,no,9,2,2,1,2,3,3,2
5,46,3:31,0,-3,2,3,8,36,0,0,3,2,4,12,6,4,no,14,2,8,0,2,1,2,1
6,41,2:37,8,-4,4,20,9,0,4,0,4,3,0,17,8,7,no,8,2,0,0,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:04,5,-3,3,3,0,45,6,5,3,1,4,6,6,3,no,9,0,6,2,1,1,3,3
2,61,4:33,16,0,7,10,28,0,0,0,3,0,3,9,8,8,no,12,6,0,0,3,3,3,0
3,58,3:17,9,-2,11,7,19,0,8,6,3,0,0,0,6,4,no,13,3,0,1,3,5,3,0
4,58,2:20,0,-5,10,20,11,0,14,8,4,1,2,4,7,0,no,8,2,0,1,0,6,4,0
5,57,2:36,0,-3,2,3,7,48,0,0,3,4,3,14,7,0,no,14,1,9,0,0,1,2,1
6,51,2:32,17,0,2,10,11,0,4,7,3,1,0,5,4,9,yes,3,2,0,1,5,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:48,1,-4,7,20,11,0,6,16,4,1,2,8,6,1,no,8,2,0,2,1,6,2,0
2,56,5:32,8,-4,1,3,11,26,0,11,2,1,2,8,6,5,no,14,2,5,2,2,0,4,2
3,55,3:47,12,-1,8,7,13,0,9,7,2,1,3,4,11,5,no,11,2,0,1,2,5,4,1
4,55,4:10,9,-3,2,3,14,25,0,5,3,0,5,14,7,6,no,9,3,5,1,3,5,1,0
5,51,4:40,10,-1,9,5,9,0,7,12,3,1,1,11,15,7,no,10,2,0,1,4,3,2,2
6,46,4:09,10,-3,9,10,14,0,6,0,3,1,2,10,10,10,no,12,4,0,0,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:48,16,-1,8,7,13,0,6,16,2,0,0,6,17,9,no,11,3,0,2,3,2,3,3
2,56,5:07,12,-2,1,3,4,26,4,8,3,0,3,18,10,6,no,9,1,4,2,3,4,2,1
3,54,3:49,2,-2,12,10,13,0,8,11,3,0,1,8,22,5,yes,5,2,0,1,3,3,5,1
4,50,5:33,10,-2,1,5,21,0,4,11,3,1,3,16,6,7,no,10,4,0,1,4,4,1,0
5,44,3:23,0,-4,1,3,10,26,2,6,2,1,7,16,6,5,no,14,3,7,1,2,2,2,0
6,40,3:17,5,-4,6,10,12,0,3,8,3,0,2,9,12,8,yes,6,2,0,1,3,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:19,12,-1,5,2,23,9,0,7,1,0,4,6,16,6,no,12,4,3,1,3,3,3,0
2,56,5:28,11,-2,2,7,12,0,4,22,2,1,1,13,6,7,no,11,3,0,3,2,2,3,2
3,51,4:41,0,-6,1,3,10,43,0,0,2,0,4,8,4,0,no,14,2,9,0,0,1,4,2
4,50,5:00,17,0,6,10,2,10,5,0,3,1,3,6,4,8,yes,3,1,2,1,4,5,1,0
5,45,5:38,6,-2,2,3,15,10,2,9,2,1,1,12,11,7,no,9,3,3,2,3,2,3,1
6,42,3:33,1,-4,4,7,24,1,2,7,3,1,2,6,10,3,no,13,5,1,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,5:55,17,0,9,3,16,0,0,21,3,0,1,3,17,6,no,14,3,0,3,3,4,4,1
2,62,5:26,0,-5,3,10,6,48,0,0,3,0,5,18,5,1,no,12,1,8,1,1,1,1,2
3,59,3:11,13,0,8,7,14,1,8,8,2,0,2,6,17,7,no,11,3,1,1,3,4,4,0
4,47,5:07,7,-2,1,5,23,0,0,13,3,0,3,5,2,7,no,10,6,0,1,3,1,2,2
5,42,3:22,3,-3,10,7,8,0,11,6,3,2,2,9,8,7,no,13,1,0,1,3,6,2,0
6,32,3:34,3,-5,2,3,9,9,2,9,3,3,2,9,1,5,no,9,2,2,1,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:17,2,-4,6,7,30,0,3,17,3,0,4,6,12,1,no,13,7,0,2,1,3,2,0
2,58,4:43,9,-2,5,3,12,25,6,0,1,0,2,4,10,4,no,11,2,5,1,2,2,2,3
3,53,4:51,11,-1,4,5,21,0,3,10,3,0,2,6,5,8,no,10,5,0,1,4,3,2,0
4,53,4:22,8,-4,2,3,6,26,0,12,3,0,2,10,8,2,no,9,1,5,2,1,2,4,2
5,39,3:52,9,-2,1,15,6,0,4,6,3,1,0,11,9,9,yes,1,1,0,1,4,2,4,2
6,35,6:16,13,-3,1,3,8,13,0,0,2,0,2,15,8,11,yes,7,2,4,0,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,9:45,0,-4,3,3,9,48,0,0,3,0,5,10,5,0,no,9,2,8,0,0,2,2,2
2,54,4:01,13,-2,8,0,17,10,8,0,0,0,4,2,10,8,yes,5,3,3,0,3,5,3,1
3,51,6:28,11,-2,3,10,11,0,3,15,3,1,1,10,6,5,yes,3,3,0,2,2,3,3,1
4,48,3:36,8,-3,4,15,14,0,3,7,3,1,1,8,8,7,yes,1,3,0,1,3,3,3,1
5,44,5:36,7,-2,4,10,24,1,0,0,3,1,2,4,11,7,yes,6,4,1,0,3,2,3,1
6,41,4:25,8,-2,1,3,17,0,1,13,1,2,1,10,4,6,yes,4,4,0,2,4,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,5:30,18,0,2,3,13,26,8,0,3,1,5,16,4,6,no,9,2,5,0,3,5,1,0
2,59,5:53,5,-3,2,7,22,13,0,13,3,0,3,4,8,3,no,13,6,4,1,1,1,2,0
3,53,4:05,0,-4,3,3,15,36,0,0,2,3,6,16,4,0,no,14,4,8,0,0,1,2,0
4,49,4:21,0,-6,13,10,8,0,7,17,3,0,1,6,24,5,no,12,1,0,2,2,4,5,1
5,47,6:12,14,-1,4,5,5,1,0,19,3,1,1,14,6,12,no,10,1,1,2,5,4,1,0
6,45,5:52,12,-1,9,7,9,0,9,0,2,1,0,4,14,11,no,11,2,0,0,4,2,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:23,13,-1,9,13,2,0,6,23,3,0,0,0,23,8,no,8,1,0,2,3,1,5,3
2,59,3:50,5,-2,1,3,14,38,0,0,2,2,5,12,4,2,no,14,3,8,0,2,1,2,0
3,58,6:46,18,0,3,7,21,0,5,4,2,0,1,10,6,9,no,11,4,0,1,4,2,5,0
4,56,9:48,5,-3,3,3,6,25,5,12,3,3,4,19,0,3,no,9,1,5,1,1,5,0,2
5,55,8:03,3,-4,2,5,26,10,6,7,2,0,1,6,6,2,no,10,5,3,1,1,2,1,3
6,54,4:47,5,-5,11,10,20,0,6,7,3,0,2,4,12,3,no,12,4,0,1,1,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:17,13,-3,7,10,6,0,4,17,3,1,2,14,13,5,yes,5,2,0,2,2,3,4,1
2,52,4:27,11,-3,3,7,30,1,3,0,3,0,2,4,2,7,no,13,7,1,0,3,2,2,0
3,49,4:10,0,-3,6,10,7,13,8,8,3,1,1,16,10,1,yes,2,1,2,2,1,5,2,1
4,49,5:24,5,-3,3,3,24,0,4,13,1,1,0,11,14,3,no,8,5,0,2,2,2,4,1
5,47,3:34,14,-1,7,3,11,0,6,7,2,2,0,6,14,9,yes,3,2,0,1,4,1,3,3
6,41,5:53,6,-2,3,3,21,4,0,6,3,0,1,8,6,4,no,14,5,2,1,2,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:08,0,-3,3,10,8,36,0,8,3,0,6,9,6,0,yes,5,2,8,1,0,2,0,2
2,54,3:30,5,-2,10,10,22,0,9,0,3,0,2,8,14,4,yes,4,4,0,0,2,6,3,0
3,51,7:11,9,-2,4,10,0,10,3,17,3,3,1,16,9,4,yes,2,0,2,2,2,2,3,1
4,44,3:40,0,-3,4,10,12,21,0,0,3,0,2,4,2,0,yes,6,3,6,0,0,2,3,1
5,43,4:21,9,-1,3,10,19,0,3,0,3,0,1,6,6,10,yes,7,4,0,0,5,3,3,1
6,40,5:02,13,-1,2,10,0,0,0,16,3,0,0,6,12,13,yes,3,0,0,3,6,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:51,16,-1,2,15,9,0,6,9,3,0,4,9,4,10,yes,1,2,0,1,4,6,2,0
2,52,5:29,17,-1,3,10,8,1,0,14,3,1,1,8,14,6,yes,7,2,1,2,4,0,5,1
3,50,3:50,9,-3,7,10,6,10,7,4,3,0,1,8,11,6,yes,2,1,2,1,3,3,4,1
4,47,3:37,0,-4,1,5,30,4,0,11,3,0,3,15,5,2,no,10,6,2,1,1,3,1,1
5,44,4:32,5,-2,4,10,16,2,0,9,3,0,4,5,3,5,no,12,5,2,1,2,2,2,1
6,36,4:14,2,-4,7,3,12,10,6,0,2,1,1,4,12,2,yes,6,2,3,0,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:17,8,-3,17,3,16,0,14,0,3,0,1,6,21,5,no,14,4,0,0,2,7,3,2
2,54,4:01,1,-4,1,5,36,0,3,12,3,2,3,16,6,1,no,10,8,0,1,1,1,1,1
3,47,3:36,8,-2,5,3,6,13,4,10,3,2,3,8,13,7,no,9,1,2,2,3,4,2,1
4,42,3:50,6,-1,4,7,10,0,0,16,2,1,2,7,6,10,no,11,2,0,2,3,3,5,0
5,41,2:55,8,-3,5,7,10,0,4,10,3,1,0,10,14,6,no,13,2,0,1,3,3,4,1
6,40,2:30,10,0,1,10,10,9,0,0,3,1,4,17,4,10,no,12,2,3,0,5,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:35,0,-5,3,3,5,47,6,5,3,0,4,16,5,0,no,9,1,8,1,0,4,1,3
2,60,4:26,1,-5,3,3,2,48,0,8,2,0,4,4,3,1,no,14,1,8,2,1,1,4,1
3,56,2:43,18,0,2,7,25,0,0,4,3,0,0,6,8,8,no,13,5,0,1,5,1,3,0
4,54,3:03,13,-1,3,5,17,0,3,14,3,0,2,6,12,8,no,10,4,0,1,3,3,3,1
5,53,2:58,11,-2,6,13,6,0,12,7,3,0,2,5,5,7,no,8,1,0,1,3,5,4,1
6,53,3:07,9,-3,5,10,27,0,0,5,3,0,0,8,12,6,no,12,6,0,1,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:10,0,-5,4,5,4,55,2,0,2,1,7,9,1,0,no,12,1,9,1,0,2,1,1
2,63,2:24,17,0,1,5,18,0,0,22,3,0,1,8,10,8,no,10,4,0,2,4,1,4,0
3,58,4:25,16,-1,8,7,5,16,2,5,2,0,5,7,17,8,no,11,1,4,1,3,3,4,0
4,47,3:29,3,-3,6,10,15,9,0,7,3,0,2,12,18,6,yes,2,2,2,1,3,3,3,1
5,41,2:54,10,-2,2,0,18,0,6,7,0,2,1,10,5,7,yes,6,5,0,1,3,1,3,3
6,39,5:37,4,-3,1,10,18,0,2,7,3,2,1,11,6,3,yes,7,4,0,1,2,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:08,8,-1,2,3,6,31,0,19,3,0,3,12,9,4,no,14,1,7,2,2,1,3,2
2,65,4:49,18,0,2,7,27,0,0,11,2,0,2,9,9,8,no,11,5,0,1,3,1,4,2
3,57,3:07,0,-6,4,10,0,43,0,6,3,0,5,6,5,0,no,12,0,9,1,0,0,3,2
4,54,3:22,0,-5,6,5,27,0,8,13,3,0,5,8,6,2,no,10,7,0,1,1,5,1,0
5,50,3:26,10,0,2,7,22,0,0,9,3,0,0,4,0,10,no,13,4,0,1,5,1,3,1
6,48,3:25,5,-1,10,3,10,1,7,13,3,1,2,4,14,10,no,9,2,0,2,4,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:34,8,-3,1,3,8,48,0,0,3,0,4,6,7,4,no,14,2,8,1,2,0,3,2
2,62,2:15,18,0,8,3,17,0,7,9,1,0,1,6,11,8,no,11,4,0,1,4,3,4,1
3,58,2:39,18,0,2,7,21,10,0,0,3,0,3,4,9,8,no,13,4,3,0,4,1,3,0
4,47,3:58,4,-4,6,3,18,2,4,14,2,0,2,5,9,3,no,9,3,2,2,2,4,3,2
5,47,2:39,5,-5,5,13,5,0,9,15,3,0,2,8,6,6,no,8,1,0,2,2,6,3,1
6,45,3:57,0,-5,6,10,15,0,5,14,3,1,2,15,2,0,no,12,4,0,2,0,6,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:07,8,-1,0,3,18,31,0,7,2,2,6,8,1,2,no,14,4,7,1,1,0,1,2
2,61,3:15,18,0,9,7,12,0,7,8,3,0,1,2,6,9,no,13,2,0,1,5,3,4,0
3,57,2:19,13,-1,4,7,17,0,4,13,2,0,2,12,5,6,no,11,4,0,2,3,2,4,1
4,49,2:23,0,-5,7,3,15,16,6,7,1,2,2,5,12,0,no,9,3,5,1,0,2,1,3
5,44,2:43,5,-5,8,10,12,1,5,8,3,0,3,0,10,7,yes,3,2,1,1,3,5,3,0
6,40,2:44,5,-3,5,8,11,0,7,7,2,2,3,7,0,5,no,8,3,0,1,2,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:56,10,-2,5,3,12,31,6,0,3,0,4,6,6,1,no,9,2,6,0,1,3,2,3
2,61,3:31,16,-1,4,10,13,1,0,18,3,0,1,6,6,7,no,12,3,1,2,3,3,3,0
3,52,3:01,0,-6,6,20,8,10,9,5,4,0,3,8,8,0,no,8,2,3,1,0,5,2,1
4,46,6:12,0,-5,0,5,24,13,0,9,3,0,5,4,4,2,no,10,5,3,1,1,2,2,1
5,45,3:43,12,-1,4,7,6,0,4,13,3,0,1,6,6,10,no,13,1,0,2,5,2,4,1
6,43,5:28,10,-1,3,7,19,0,0,5,2,0,0,10,10,10,no,11,3,0,1,4,1,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:46,5,-4,3,2,6,38,0,8,1,1,3,6,13,3,no,14,1,8,1,1,0,4,2
2,56,3:32,3,-4,3,3,11,34,6,0,3,2,3,12,1,2,no,9,2,6,0,1,3,0,3
3,54,3:36,12,-1,6,5,15,0,0,17,3,1,0,5,20,5,no,10,3,0,2,3,1,4,1
4,51,3:29,12,-2,3,20,13,0,5,0,4,0,3,11,6,8,no,8,3,0,0,4,5,2,0
5,49,3:20,15,-1,2,7,23,0,3,0,3,0,2,4,4,10,no,13,5,0,0,5,2,2,1
6,34,3:31,5,-4,2,10,11,0,4,6,3,0,3,14,8,9,yes,4,3,0,1,3,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:17,11,-2,8,10,6,1,6,18,3,0,3,10,10,7,no,12,2,1,2,3,6,1,0
2,58,3:07,17,0,3,5,14,0,3,16,3,0,0,17,8,8,no,10,3,0,2,4,2,2,2
3,55,2:35,3,-4,0,2,25,18,0,11,1,2,4,10,5,2,no,14,4,5,1,1,1,3,1
4,54,3:30,8,-3,7,7,25,0,10,0,2,0,3,10,10,4,no,11,6,0,0,1,5,3,1
5,53,3:31,3,-2,5,7,14,26,0,0,3,0,3,6,16,3,no,13,3,6,0,2,1,3,0
6,39,3:51,5,-2,4,20,0,1,4,7,4,1,1,9,13,6,no,8,0,1,1,3,2,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:15,11,-2,3,5,17,0,0,34,3,0,0,14,8,4,no,10,3,0,3,2,3,3,1
2,57,2:27,12,-2,3,5,13,26,0,0,2,0,3,10,9,7,no,12,2,6,0,3,2,3,0
3,55,2:13,18,0,7,3,12,0,1,14,1,2,2,5,14,8,no,11,3,0,2,4,2,3,1
4,55,3:28,0,-5,5,3,3,31,5,13,2,0,3,2,13,0,no,14,1,6,3,0,2,5,1
5,54,3:00,9,-3,5,20,13,0,10,0,4,0,1,8,0,3,no,8,3,0,0,2,6,3,0
6,49,3:43,3,-5,5,3,11,26,6,0,3,2,3,14,9,2,no,9,2,5,0,1,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:53,18,0,5,7,9,0,5,17,3,0,0,6,4,7,no,13,2,0,2,4,4,2,1
2,58,2:20,17,0,5,10,23,0,3,0,3,0,1,12,15,9,yes,3,5,0,0,4,3,2,1
3,57,2:28,0,-6,1,0,0,62,0,0,0,2,6,8,4,0,no,14,0,10,1,0,0,4,1
4,56,3:47,0,-6,7,3,13,16,9,14,3,0,4,11,16,0,no,9,3,3,2,0,5,2,2
5,51,3:20,9,-3,9,10,15,0,5,6,3,0,2,8,8,6,no,12,3,0,1,3,5,3,0
6,51,5:20,9,-2,4,7,23,1,4,5,2,1,3,10,8,6,no,11,4,1,1,2,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:53,13,0,4,7,21,0,10,9,2,0,0,18,4,5,no,11,4,0,1,2,4,2,3
2,64,3:07,16,0,4,5,11,0,2,26,2,0,1,6,5,7,no,10,3,0,3,3,4,2,1
3,53,2:50,0,-5,5,20,5,28,0,0,4,0,4,5,20,0,no,8,1,7,0,0,1,4,1
