Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:37,1,-4,2,3,5,48,0,7,3,0,3,10,8,1,no,9,1,8,1,1,1,2,3,#66851563
2,56,4:45,14,-1,6,7,24,0,0,6,2,1,2,7,15,8,no,11,5,0,1,3,1,4,1,415
3,50,3:43,11,-3,6,10,12,0,3,11,3,1,2,11,5,7,no,12,2,0,2,3,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:12,5,-4,1,2,16,31,0,8,1,0,7,12,5,7,no,14,4,7,1,3,1,1,1,#65962273
2,44,4:21,13,0,4,7,12,0,5,3,2,2,1,8,4,7,no,11,2,0,1,3,3,5,0,415
3,43,3:17,4,-4,9,7,15,0,8,4,3,1,1,3,14,6,no,13,3,0,1,3,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,4:10,17,0,3,5,24,0,3,20,3,1,2,14,14,5,no,10,5,0,1,3,3,1,1,#61113242
2,60,5:30,0,-6,5,3,8,50,0,0,2,1,6,9,15,0,no,14,1,9,1,0,2,3,1,415
3,56,4:55,9,-2,3,10,19,9,0,8,3,0,5,12,6,4,no,12,4,3,1,2,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:08,9,-3,7,10,22,4,0,17,3,0,4,10,17,3,no,12,4,2,2,2,3,2,0,#61011485
2,56,5:05,18,0,3,3,6,21,5,0,3,0,5,18,9,7,no,9,1,5,0,4,3,2,2,415
3,42,3:15,0,-6,2,20,22,1,3,0,4,0,4,8,10,2,no,8,6,1,0,1,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:57,17,-1,5,7,25,0,3,0,2,2,1,11,11,8,no,11,5,0,0,3,2,3,1,#60129409
2,46,3:31,8,-4,2,5,10,4,0,21,3,0,0,17,16,7,no,10,2,1,3,3,2,3,1,415
3,44,2:17,2,-4,5,15,14,1,3,8,3,1,2,9,10,5,yes,1,3,1,1,3,4,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:10,0,-6,6,20,27,0,4,8,4,0,1,11,23,0,no,8,6,0,1,0,2,4,1,#60094489
2,58,4:27,10,-1,1,3,15,18,2,10,3,2,1,24,18,4,no,9,2,4,1,3,2,2,2,415
3,47,4:12,14,-1,4,3,13,10,0,4,1,2,5,12,6,7,no,11,4,3,1,3,4,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:51,18,0,3,10,26,0,0,6,3,1,1,6,12,7,yes,3,5,0,1,4,0,3,1,#60094212
2,60,3:58,0,-6,1,3,0,62,0,0,2,1,5,7,5,0,no,14,0,11,0,0,3,1,2,415
3,48,3:58,9,-3,5,3,20,0,8,6,1,1,1,12,8,6,yes,4,4,0,1,3,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,7:55,11,-1,3,7,27,1,3,5,3,0,2,8,10,5,no,13,5,1,1,3,1,3,1,#59516533
2,54,4:08,13,-1,2,15,16,0,0,9,3,0,2,5,12,9,yes,1,3,0,1,4,2,4,1,415
3,49,7:44,0,-4,1,3,0,38,3,8,3,0,5,12,3,4,no,9,0,7,2,2,3,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:51,0,-6,2,3,11,48,0,0,1,1,6,6,9,0,no,9,2,9,0,0,0,3,2,#59515927
2,57,4:04,18,0,1,8,14,0,0,16,2,1,3,10,9,9,no,8,3,0,2,5,3,1,1,415
3,52,4:47,9,-3,8,7,18,0,7,6,2,0,3,8,6,6,no,11,5,0,1,2,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,6:28,17,-1,1,5,25,0,0,13,3,0,1,4,6,8,no,10,5,0,1,4,1,1,3,#59362926
2,52,5:43,10,-2,3,13,20,0,3,5,3,0,1,8,4,4,no,8,4,0,1,3,2,4,1,415
3,42,4:44,0,-6,4,3,0,25,8,8,1,1,6,5,7,0,yes,4,0,6,1,0,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:38,15,0,1,7,18,0,0,15,3,0,2,11,4,10,no,13,4,0,2,5,2,2,0,#56813216
2,50,3:03,8,-3,2,3,18,5,4,13,2,1,2,4,2,4,no,14,3,3,2,2,3,4,0,415
3,45,2:49,1,-5,3,5,12,21,0,8,3,0,5,5,14,1,no,10,3,6,0,1,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:39,17,0,2,3,30,0,0,12,1,2,1,20,16,7,no,11,6,0,2,3,1,2,1,#54831783
2,49,2:23,9,-2,4,5,16,0,3,14,3,2,1,14,8,6,no,10,3,0,1,3,3,3,0,415
3,48,3:50,0,-6,6,5,4,33,0,6,2,0,6,10,20,2,no,12,1,8,1,1,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,3:35,8,-1,9,7,16,0,3,9,3,2,1,12,15,8,no,13,3,0,1,4,2,3,0,#53616688
2,51,3:04,10,0,5,7,16,0,0,13,2,2,1,9,10,8,no,11,3,0,2,3,3,2,1,415
3,46,4:46,0,-5,0,20,15,0,4,12,4,0,3,18,14,4,no,8,3,0,2,2,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:07,16,-2,6,7,5,16,3,6,3,0,3,3,17,7,no,13,1,4,1,3,3,3,0,#53616104
2,50,2:52,1,-4,1,3,7,34,2,6,3,1,4,20,11,1,no,9,1,7,1,1,2,2,2,415
3,47,3:40,9,-2,1,5,28,0,2,4,2,1,1,12,7,6,no,10,5,0,1,3,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:30,0,-6,5,10,0,50,3,0,3,1,6,20,2,0,no,12,0,9,1,0,2,2,0,#51267573
2,60,3:51,10,-1,5,3,26,0,5,12,1,1,4,12,14,5,no,11,5,0,2,3,5,1,0,415
3,59,4:09,14,-1,7,3,17,0,4,15,2,1,0,8,24,8,no,14,3,0,2,4,2,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:27,0,-6,1,3,16,48,3,0,3,3,8,12,0,0,no,14,4,8,1,0,1,1,0,#51245502
2,61,3:37,14,0,3,7,19,1,0,17,2,1,1,15,14,8,no,11,4,1,2,3,2,3,0,415
3,60,4:02,9,-1,6,3,14,10,3,16,3,0,0,12,25,5,no,9,2,2,2,3,2,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:39,5,-2,4,10,14,13,3,6,3,0,4,17,9,4,no,12,3,4,1,2,2,3,0,#51245231
2,52,4:01,10,-1,4,7,26,0,0,6,3,1,1,8,18,7,no,13,5,0,1,3,1,3,1,415
3,52,5:31,6,-2,3,3,11,13,5,13,2,0,3,8,6,3,no,14,2,4,2,2,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:25,16,-2,10,10,9,0,3,11,3,0,0,7,15,7,no,12,2,0,2,3,3,3,2,#51192826
2,54,4:32,10,-2,4,3,30,0,2,7,2,2,1,7,11,2,no,9,6,0,1,2,2,2,3,415
3,44,4:23,1,-5,0,7,6,31,4,0,3,1,3,14,2,1,no,13,1,7,0,1,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,5:07,0,-5,3,3,23,34,0,0,2,1,4,12,17,2,no,14,4,6,1,1,1,3,1,#49901178
2,57,2:52,12,-2,2,5,22,0,0,18,2,0,2,15,12,6,no,10,5,0,3,3,3,2,0,415
3,51,3:30,12,-1,9,10,10,0,11,0,3,0,2,16,14,8,no,12,3,0,0,4,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:31,0,-6,0,3,4,55,0,6,2,1,5,7,6,0,no,14,1,9,2,0,2,3,0,#61222823
2,61,3:13,17,-1,6,7,20,0,4,8,2,0,4,3,10,7,no,11,4,0,1,3,4,3,1,414
3,59,3:53,10,-2,4,7,23,0,3,14,3,0,1,10,4,4,no,13,5,0,2,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:57,12,-1,5,7,10,0,4,20,2,1,2,8,11,5,no,11,3,0,3,2,4,3,0,#62536664
2,50,2:04,0,-6,4,20,22,0,4,6,4,1,2,11,12,0,no,8,4,0,1,0,3,3,2,414
3,48,2:51,14,-1,8,10,13,0,4,0,3,1,0,10,6,7,no,12,2,0,0,4,2,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:17,0,-6,7,7,12,28,3,7,3,1,4,10,17,0,no,13,2,7,1,0,2,1,1,#62072584
2,51,5:46,9,-3,6,3,20,0,8,8,2,2,0,18,18,6,no,9,4,0,1,3,5,3,1,414
3,48,3:35,18,0,1,10,11,4,0,4,3,0,0,22,15,7,no,12,2,1,2,4,0,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:37,4,-3,1,3,23,34,0,0,1,0,6,8,7,2,no,11,5,6,1,1,1,2,1,#67070521
2,52,4:03,11,-2,3,20,12,0,8,0,4,2,2,12,4,4,no,8,3,0,0,2,3,4,0,414
3,46,3:20,6,-2,5,3,16,4,0,14,2,0,2,5,14,4,no,14,3,2,2,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:19,14,0,4,7,19,4,3,6,3,1,1,5,4,6,no,13,3,2,1,3,3,2,0,#65549627
2,40,4:28,4,-2,1,0,28,0,5,4,0,3,2,16,0,3,no,11,6,0,1,2,5,1,0,414
3,34,4:36,5,-5,10,3,0,18,3,0,2,4,6,0,17,5,no,9,0,6,0,2,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:18,12,-2,1,10,25,0,3,13,3,0,3,11,8,5,yes,3,5,0,2,3,3,2,0,#65452893
2,52,6:14,15,-1,4,3,13,18,0,0,2,0,2,6,11,7,no,14,3,4,1,4,1,4,1,414
3,51,3:36,0,-6,3,3,15,26,6,4,3,1,5,14,12,0,no,9,3,5,1,0,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:32,18,0,3,3,8,18,0,17,3,0,1,12,13,7,no,14,1,5,2,4,1,4,1,#60884799
2,46,5:13,9,-3,5,20,11,0,4,0,4,2,2,9,8,6,no,8,2,0,0,3,5,2,0,414
3,38,4:48,0,-6,2,5,26,0,3,8,3,0,3,8,8,5,no,10,6,0,1,2,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:45,16,-2,1,3,11,25,0,0,2,3,5,9,1,7,no,14,3,5,1,3,1,1,1,#60393234
2,52,2:29,2,-4,10,5,18,0,8,13,3,0,2,4,11,2,no,10,4,0,1,2,5,3,0,414
3,46,3:08,9,-3,5,7,22,0,4,2,2,1,1,6,7,6,no,11,4,0,1,2,1,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:36,9,-3,4,10,0,25,0,9,3,0,5,14,9,6,no,12,0,6,1,3,1,3,1,#60222060
2,52,5:12,0,-6,2,10,34,4,0,8,3,0,4,7,13,0,yes,3,8,1,2,0,2,2,0,414
3,51,3:52,18,0,3,7,17,0,3,3,3,1,1,13,12,9,no,13,3,0,1,5,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,4:58,16,0,2,3,9,18,3,0,1,0,3,4,8,5,yes,3,2,4,1,3,2,3,2,#60092039
2,51,4:10,5,-2,2,20,18,0,0,8,4,1,3,6,2,4,no,8,4,0,1,2,3,3,0,414
3,41,3:45,0,-3,0,7,10,21,0,6,3,0,2,4,4,1,no,13,2,6,1,1,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,9:26,5,-4,0,2,18,31,0,7,1,2,7,8,2,3,no,14,3,7,1,1,0,3,1,#59864486
2,57,3:09,3,-4,6,10,17,0,5,20,3,0,0,4,7,2,no,12,3,0,3,1,1,5,2,414
3,52,4:39,18,0,3,5,5,13,0,8,3,0,3,5,8,8,no,10,1,4,0,5,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,5:03,11,-1,2,7,12,13,8,0,3,1,2,16,1,5,no,13,2,4,0,3,5,0,0,#59369979
2,44,5:08,13,-1,2,15,15,0,0,0,3,1,2,8,11,9,yes,1,4,0,0,4,2,3,1,414
3,41,3:56,0,-4,6,3,24,2,0,10,2,2,1,6,18,1,no,9,5,2,2,1,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,4:06,11,-2,0,7,12,16,0,8,3,1,4,7,3,7,no,13,2,4,1,3,1,2,1,#58622424
2,51,3:52,2,-4,8,5,17,0,3,20,3,1,2,3,9,1,no,10,4,0,2,1,3,3,1,414
3,49,3:29,13,-2,1,3,24,0,4,6,2,0,3,6,4,8,no,14,5,0,1,3,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:00,13,0,6,7,25,0,3,7,3,0,1,10,11,6,no,13,5,0,1,4,2,3,0,#56267405
2,53,7:25,9,-2,2,7,17,1,4,15,2,0,1,14,10,6,no,11,3,1,2,2,3,4,1,414
3,53,3:44,0,-6,2,3,13,36,0,5,2,1,4,6,9,0,no,14,4,8,1,0,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:43,10,0,3,20,12,9,4,0,4,0,4,12,12,6,no,8,3,3,0,3,2,2,1,#56267111
2,47,4:19,0,-1,1,2,20,16,3,6,1,0,5,14,6,3,no,14,5,5,1,2,2,3,0,414
3,46,3:58,0,-1,5,3,21,0,5,13,1,1,1,8,16,3,no,9,3,0,2,2,5,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,2:47,1,-5,9,7,19,0,9,8,2,2,2,9,14,3,no,11,3,0,1,1,6,3,0,#56266852
2,48,2:45,13,-2,6,10,11,0,3,7,3,2,1,10,11,10,yes,3,3,0,1,4,2,2,1,414
3,48,3:45,10,-1,2,3,17,10,0,7,3,1,0,14,8,7,no,14,3,3,1,4,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:06,13,-1,5,7,22,0,4,18,2,0,3,10,6,4,no,11,4,0,3,2,4,3,0,#56266615
2,59,4:17,14,-2,0,3,21,4,4,15,2,0,3,8,6,6,no,14,5,2,2,3,1,4,1,414
3,52,3:11,0,-6,3,7,10,38,0,0,3,0,6,4,10,2,no,13,2,8,0,1,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:41,9,-3,0,0,7,48,0,0,2,0,4,16,7,6,no,13,1,8,1,3,2,1,0,#56028486
2,59,2:49,18,0,4,3,15,4,6,9,2,0,4,8,10,9,no,14,4,2,1,5,4,2,0,414
3,54,3:22,0,-6,7,5,26,0,7,15,2,0,1,13,20,0,no,12,5,0,2,0,2,7,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:50,8,-3,5,3,19,2,9,14,3,0,4,10,10,3,no,14,4,2,2,2,6,2,0,#51182550
2,57,4:40,0,-5,1,3,17,18,0,23,3,1,4,6,6,0,no,9,4,4,3,0,0,3,2,414
3,51,4:33,18,0,3,7,19,1,3,0,3,0,1,12,12,7,no,13,4,1,0,4,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:23,13,-1,4,20,9,0,9,15,4,0,2,12,10,4,no,8,2,0,2,3,5,2,0,#51067313
2,52,2:49,14,-2,8,10,9,13,0,0,3,1,2,12,20,6,no,12,2,4,0,3,0,3,2,414
3,52,5:58,0,-6,2,3,22,31,0,0,3,2,2,16,10,0,no,14,4,7,0,0,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:44,14,-2,6,0,28,0,4,18,0,0,3,6,20,6,no,8,6,0,2,3,3,4,0,#57508803
2,64,3:04,0,-6,2,3,10,38,0,17,3,0,3,6,12,0,no,14,2,8,2,0,1,3,2,413
3,59,3:33,13,-1,1,3,15,13,8,7,3,1,0,26,6,4,no,9,3,3,1,3,5,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:05,13,-1,4,7,15,0,0,31,3,1,0,10,21,4,no,13,2,0,4,3,0,4,1,#61091007
2,67,3:52,14,-2,5,20,22,0,8,0,4,0,2,12,12,6,no,8,5,0,0,3,4,2,0,413
3,62,3:05,0,-6,0,3,3,62,0,0,2,1,5,12,1,3,no,14,1,11,0,1,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:07,13,0,4,7,24,0,4,6,2,0,1,13,13,9,no,11,4,0,1,4,3,4,0,#61090764
2,53,5:50,0,-6,3,3,8,31,3,11,3,1,3,11,11,0,no,9,1,5,3,0,2,2,3,413
3,44,3:06,9,-2,2,2,7,26,0,0,1,2,3,12,12,9,no,14,2,6,0,4,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:43,14,-2,0,3,34,1,0,11,1,0,3,11,8,7,no,11,7,1,2,3,2,2,0,#60501524
2,60,2:23,0,-6,3,2,6,48,0,7,1,0,5,4,14,0,no,14,2,8,2,0,1,3,2,413
3,48,4:41,13,-1,2,5,15,0,5,9,2,1,2,10,3,6,no,10,3,0,1,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:43,0,-6,7,10,0,50,0,0,3,1,6,6,12,0,no,12,0,10,0,0,0,3,1,#61314449
2,56,2:57,14,-1,1,20,15,0,0,7,4,0,2,9,11,8,no,8,3,0,1,4,4,2,0,413
3,55,3:57,12,-1,3,7,16,0,3,15,2,2,0,15,7,7,no,11,3,0,2,3,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,3:09,0,-3,0,7,17,26,0,0,3,2,4,15,6,2,no,13,3,5,1,1,2,1,0,#55577052
2,46,2:49,0,-3,11,20,9,1,8,0,4,2,0,12,18,2,no,8,2,1,0,1,4,4,0,413
3,46,4:13,18,0,6,0,15,0,0,7,0,5,0,11,14,6,no,9,4,0,1,3,2,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,5:11,17,0,3,5,22,0,2,19,3,1,2,16,11,5,no,10,4,0,1,3,4,2,0,#51246346
2,63,5:53,5,-5,8,10,26,9,3,7,3,0,3,14,20,3,no,12,5,3,1,1,1,3,1,413
3,61,7:09,4,-3,1,3,0,38,0,18,3,1,2,15,14,1,no,9,0,7,2,1,3,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:06,12,-1,1,10,15,0,3,22,3,0,1,16,4,5,yes,3,3,0,3,3,3,2,1,#66285100
2,59,3:20,0,-6,4,3,8,50,0,0,2,1,6,5,14,0,no,14,2,10,0,0,1,2,2,413
3,54,4:24,14,-1,5,10,20,0,0,6,3,0,2,5,8,6,no,12,4,0,1,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:49,5,-2,5,7,24,0,4,11,2,0,0,11,10,4,no,11,4,0,2,2,4,2,2,#66284586
2,54,3:41,13,-2,4,5,18,0,4,12,3,0,1,10,11,7,no,10,4,0,1,3,4,3,0,413
3,40,3:07,6,-4,0,3,9,21,0,5,1,0,5,10,10,6,no,8,2,6,1,3,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:29,17,-1,2,0,19,2,3,12,2,0,2,2,4,8,no,13,3,2,2,4,2,3,0,#65469270
2,50,3:23,5,-3,4,20,8,0,8,8,4,2,3,13,8,4,no,8,2,0,1,3,4,2,0,413
3,49,4:07,5,-5,3,3,14,21,0,8,2,0,3,12,15,6,no,9,3,6,1,2,1,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:25,18,0,4,7,14,0,3,17,3,1,1,10,6,9,no,13,3,0,2,5,2,2,0,#65456371
2,56,4:27,0,-6,2,3,23,31,3,0,3,0,5,7,8,0,no,9,4,6,0,0,3,3,2,413
3,42,3:34,9,-3,5,10,6,10,0,5,3,0,3,8,11,6,no,12,1,3,1,3,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:48,8,-2,3,3,5,43,0,0,3,1,7,4,11,6,no,14,2,9,0,3,0,2,1,#65186522
2,55,4:42,6,-2,2,15,13,0,7,14,3,0,3,8,4,5,yes,1,3,0,2,3,4,3,0,413
3,53,7:05,10,-2,3,5,25,0,3,9,3,0,2,12,9,7,no,10,4,0,0,3,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:29,13,-1,4,10,6,25,0,7,3,0,3,8,10,4,no,12,1,4,2,3,0,4,1,#64017950
2,62,3:16,13,-2,1,20,16,0,5,9,4,0,4,6,2,5,no,8,3,0,1,2,5,3,0,413
3,52,3:37,0,-5,4,3,11,32,0,7,2,0,4,8,10,0,no,14,3,8,1,0,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:10,13,-1,5,0,6,33,0,0,0,0,7,7,15,9,no,11,1,8,0,4,2,3,0,#61039912
2,52,5:43,11,-1,2,10,18,0,3,9,3,0,1,22,5,8,no,12,3,0,2,4,4,1,1,413
3,49,4:36,0,-4,5,7,27,1,3,10,3,1,3,10,19,1,no,13,6,1,2,1,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:24,18,0,4,7,12,13,3,7,3,1,4,10,12,7,no,13,2,4,1,4,1,2,0,#60795072
2,50,4:04,9,-3,5,10,16,0,0,13,3,3,0,8,13,3,yes,3,3,0,2,2,2,2,1,413
3,43,3:14,0,-6,2,13,23,0,5,6,3,1,3,11,4,0,no,8,6,0,1,0,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,9:00,8,-2,3,3,13,28,0,0,2,1,4,9,8,6,no,14,2,7,0,3,2,2,1,#60096013
2,51,4:19,16,0,1,3,17,0,2,12,1,1,1,11,6,9,no,11,4,0,2,4,3,2,1,413
3,46,4:37,0,-4,5,10,21,4,3,7,3,0,3,6,12,1,yes,3,4,2,1,1,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,6:51,9,-1,10,10,24,0,7,9,3,0,1,14,19,3,no,12,5,0,1,2,2,4,1,#60095641
2,60,5:15,14,0,3,7,4,16,0,16,3,0,3,8,9,6,no,13,1,3,3,3,2,3,0,413
3,47,4:56,0,-6,0,3,23,16,4,7,3,0,7,12,6,2,no,9,4,4,1,1,4,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:03,17,0,0,7,17,9,0,7,3,2,4,15,8,8,no,13,3,3,1,4,1,1,0,#60095166
2,49,4:28,3,-5,7,3,28,0,8,5,1,1,2,4,13,3,no,11,6,0,1,1,4,4,0,413
3,43,4:06,6,-3,6,5,6,0,3,20,3,1,1,8,6,7,no,10,2,0,2,3,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:24,18,0,3,10,16,0,0,17,3,1,1,15,18,7,yes,3,3,0,2,4,2,3,0,#60094851
2,61,3:02,8,-4,5,10,3,36,3,0,3,1,6,15,7,5,no,12,1,8,0,2,2,0,1,413
3,53,4:50,1,-5,3,3,32,10,0,9,3,1,2,20,25,4,no,9,6,2,2,2,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:11,18,0,3,7,22,0,0,15,2,0,0,12,13,9,no,11,4,0,2,4,2,3,1,#59333766
2,59,4:00,0,-6,4,3,22,18,3,15,3,0,4,12,13,0,no,9,4,4,2,0,2,2,3,413
3,56,4:53,9,-3,3,3,2,33,4,5,3,0,5,16,14,3,no,14,1,8,1,2,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:11,13,0,3,10,10,16,0,8,3,1,4,16,8,7,no,12,2,3,2,4,1,2,0,#59230028
2,49,4:29,6,-3,5,3,25,0,4,9,2,1,2,12,16,7,no,9,5,0,2,3,2,4,2,413
3,47,3:48,3,-5,5,3,12,18,3,8,3,0,5,4,8,2,no,14,3,5,1,1,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:57,17,0,4,7,27,0,3,8,2,1,3,8,8,5,no,11,6,0,1,2,3,2,1,#57700270
2,65,2:28,9,-2,1,3,0,47,0,7,3,2,5,10,5,3,no,9,0,8,1,2,1,1,2,413
3,58,2:17,0,-6,8,20,18,0,4,14,4,0,1,7,12,0,no,8,3,0,2,0,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,4:40,0,-6,5,3,7,62,0,0,2,1,6,8,21,0,no,14,1,10,1,0,2,3,0,#56236800
2,58,5:48,18,0,5,3,14,0,3,15,2,3,2,13,14,7,no,9,4,0,2,4,3,2,0,413
3,54,4:52,9,-3,3,10,28,0,3,4,3,0,1,24,10,3,no,12,5,0,1,2,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:15,13,-1,5,15,10,0,5,17,3,0,1,6,11,4,yes,1,2,0,2,3,2,5,1,#56104207
2,59,2:54,0,-6,1,10,16,38,0,0,3,0,6,16,6,0,no,12,4,7,1,0,2,0,1,413
3,54,3:37,14,-2,4,5,21,0,3,9,3,0,1,6,11,9,no,10,4,0,0,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:34,13,-1,1,3,12,25,0,9,2,0,2,10,14,9,no,14,2,6,1,4,1,3,1,#55647895
2,48,3:53,11,-1,1,7,26,1,3,0,3,0,3,8,4,8,no,13,5,1,0,4,2,2,1,413
3,45,4:17,0,-4,4,20,17,0,8,0,4,0,3,6,6,1,no,8,5,0,0,1,6,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:23,13,-1,6,5,29,0,5,8,3,1,1,16,19,4,no,10,5,0,0,3,2,2,2,#55640989
2,60,4:37,14,-2,2,3,18,13,0,12,2,1,2,14,15,6,no,14,4,4,2,3,2,2,0,413
3,48,3:10,0,-6,3,3,0,48,0,0,3,2,3,13,9,0,no,9,0,7,1,0,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:36,0,-6,7,10,6,38,3,8,3,0,5,10,7,0,no,12,1,8,1,0,3,1,1,#55422815
2,63,5:15,17,0,5,5,7,0,0,29,3,0,0,10,15,8,no,10,2,0,3,4,2,3,1,413
3,58,4:57,9,-2,4,7,31,0,9,0,2,0,1,10,8,3,no,11,6,0,0,1,4,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,2:51,8,-2,7,3,25,0,8,0,2,2,1,13,15,4,no,9,4,0,0,3,5,3,1,#55067995
2,48,4:28,5,-4,5,5,22,10,0,5,2,0,2,9,15,6,no,12,5,3,1,2,2,2,1,413
3,47,2:48,9,-2,1,2,0,31,0,6,1,3,3,14,6,6,no,14,0,6,2,3,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:27,0,-6,2,3,5,34,3,14,3,1,3,16,10,0,no,9,1,5,3,0,2,3,2,#54915621
2,53,2:41,14,-2,8,7,11,0,8,7,2,0,3,7,17,11,no,11,3,0,1,4,5,3,0,413
3,49,2:57,13,-1,1,15,21,0,0,0,3,2,2,11,7,9,yes,1,5,0,0,5,1,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:50,13,0,5,7,26,0,2,3,2,0,3,8,10,8,no,11,5,0,1,3,2,5,0,#51316934
2,48,4:11,5,-4,4,10,0,33,0,0,3,0,7,8,7,8,no,12,0,8,0,3,2,0,2,413
